,bvp_peaks,bvp_n_above_mean,bvp_iqr,bvp_perm_entropy,bvp_n_below_mean,bvp_energy,bvp_max,bvp_std,bvp_rms,bvp_sum,bvp_pct_95,bvp_entropy,bvp_mean,bvp_n_sign_changes,bvp_lineintegral,bvp_pct_5,bvp_iqr_5_95,bvp_skewness,bvp_svd_entropy,bvp_ptp,bvp_kurtosis,bvp_min
0,0.004004609622587141 +/- 0.003827413971561708,0.0487179487179487 +/- 0.005283264613144282,-0.01823681936041488 +/- 0.0026343562064180003,0.003831748775568988 +/- 0.0029382106902155337,0.020973782771535554 +/- 0.004609262446317503,-0.02273120138288679 +/- 0.002335043724339076,-0.0016709881878421372 +/- 0.0021005734524411615,-0.007749927974647086 +/- 0.0019216601723598434,-0.018726591760299637 +/- 0.0021053098134768177,5.762028233937677e-05 +/- 0.0010764357068435294,0.0036588879285508356 +/- 0.004300438345401715,0.0 +/- 0.0,0.0008643042350907293 +/- 0.0009379902388994324,-0.043013540766349764 +/- 0.0031770937525228793,-0.013223854796888512 +/- 0.0014430976417595114,-0.009046384327283242 +/- 0.0014184423653230938,0.0014405070584845637 +/- 0.002869466919732341,0.0034284067991932955 +/- 0.0034342123323984246,0.0007202535292422874 +/- 0.003008556842431708,-0.010458081244598117 +/- 0.0016602742188676352,-0.01584557764333048 +/- 0.002739236951657658,0.0018438490348602564 +/- 0.0022545661246342603
