,bvp_peaks,bvp_n_above_mean,bvp_iqr,bvp_perm_entropy,bvp_n_below_mean,bvp_energy,bvp_max,bvp_std,bvp_rms,bvp_sum,bvp_pct_95,bvp_entropy,bvp_mean,bvp_n_sign_changes,bvp_lineintegral,bvp_pct_5,bvp_iqr_5_95,bvp_skewness,bvp_svd_entropy,bvp_ptp,bvp_kurtosis,bvp_min
0,0.0009672386895476448 +/- 0.0035035820166389327,0.024243369734789445 +/- 0.005335413416536664,-0.03706708268330727 +/- 0.004089149435358708,-0.017815912636505404 +/- 0.004265451401310523,0.033229329173166976 +/- 0.004988785884255511,-0.014071762870514759 +/- 0.0017228627385059135,0.0037441497659906897 +/- 0.003968818375328013,-0.009797191887675461 +/- 0.0019142417036103468,-0.005460218408736295 +/- 0.0010920436817472869,4.4408920985006264e-17 +/- 0.0006976811162245679,-0.00505460218408732 +/- 0.002518619166378849,0.0 +/- 0.0,0.00031201248049926854 +/- 0.0004412522815516657,-0.023775351014040526 +/- 0.003128848957684055,-0.013603744149765918 +/- 0.0013030023724069286,-0.001622464898595899 +/- 0.0020114522884600644,-0.0075195007800311405 +/- 0.00226052988289296,-0.002620904836193394 +/- 0.0029309250710308652,0.0024336973478939483 +/- 0.002244755787657414,-0.004836193447737847 +/- 0.003541719622183637,-0.007613104524180914 +/- 0.0020939733835335624,0.0011232449297972403 +/- 0.002531727023413494
