,bvp_peaks,bvp_n_above_mean,bvp_iqr,bvp_perm_entropy,bvp_n_below_mean,bvp_energy,bvp_max,bvp_std,bvp_rms,bvp_sum,bvp_pct_95,bvp_entropy,bvp_mean,bvp_n_sign_changes,bvp_lineintegral,bvp_pct_5,bvp_iqr_5_95,bvp_skewness,bvp_svd_entropy,bvp_ptp,bvp_kurtosis,bvp_min
0,0.009696609161213543 +/- 0.003302008110976285,0.043396787626412824 +/- 0.0028821193448559904,-0.032688875669244534 +/- 0.002614953343732861,-0.0017549077929803758 +/- 0.0059776962235817315,0.04794765020820937 +/- 0.0040757152011804115,-0.005294467578822149 +/- 0.001538669501056223,-0.00395597858417609 +/- 0.002319475516345263,-0.0020226055919096097 +/- 0.0012321424852592441,-0.0017549077929803869 +/- 0.0013659681740874486,0.0009518143961927406 +/- 0.0009847082306512094,0.00916121356335512 +/- 0.0030181203792899063,0.0 +/- 0.0,0.0018738845925044267 +/- 0.00044217932026526663,-0.036109458655562185 +/- 0.0022582097437361614,-0.05258774538964904 +/- 0.0011271442784947126,0.025639500297441976 +/- 0.0015037744984847886,0.02486615110053536 +/- 0.0018679736428444567,0.007227840571088606 +/- 0.0020865508515521265,0.00752528256989885 +/- 0.0023573099406394493,-0.008179654967281413 +/- 0.0015696936111789302,-0.018352171326591338 +/- 0.0020566560277290435,0.0006543723973824967 +/- 0.001127144278494744
