,bvp_peaks,bvp_n_below_mean,bvp_max,bvp_perm_entropy,bvp_ptp,bvp_n_sign_changes,bvp_min,bvp_energy,bvp_kurtosis,bvp_lineintegral,bvp_rms,bvp_n_above_mean,bvp_iqr,bvp_sum,bvp_std,bvp_iqr_5_95,bvp_mean,bvp_pct_5,bvp_entropy,bvp_skewness,bvp_pct_95,bvp_svd_entropy
0,0.02218917311124331 +/- 0.0032013382622423916,0.06106484235574063 +/- 0.006721202014349468,-0.012700773349196915 +/- 0.005112283002541601,0.006811421772754312 +/- 0.0067256759736625555,-0.007108863771564555 +/- 0.002167248213200104,0.04021415823914337 +/- 0.004365005669921268,-0.008685306365258782 +/- 0.0028148764222060588,-0.0005353955978584013 +/- 0.0002593039228757212,0.01118381915526473 +/- 0.00216622741892126,-0.023527662105889347 +/- 0.0021794604523167577,0.04060083283759667 +/- 0.0023655523082372104,-0.002647233789411063 +/- 0.003283872822197503,-0.013979773944080908 +/- 0.004138614427347067,0.0025580011897679998 +/- 0.0007430098748837971,0.00562165377751338 +/- 0.0008248319228948144,-0.010083283759666883 +/- 0.0011005353955978443,0.005116002379535978 +/- 0.0010790218410004172,0.00011897679952409535 +/- 0.0029868864272773765,0.0 +/- 0.0,0.031380130874479474 +/- 0.0024428301296165653,-0.02382510410469959 +/- 0.002832578744093999,0.004164187983343259 +/- 0.0021324745186121247
