,bvp_peaks,bvp_n_above_mean,bvp_iqr,bvp_perm_entropy,bvp_n_below_mean,bvp_energy,bvp_max,bvp_std,bvp_rms,bvp_sum,bvp_pct_95,bvp_entropy,bvp_mean,bvp_n_sign_changes,bvp_lineintegral,bvp_pct_5,bvp_iqr_5_95,bvp_skewness,bvp_svd_entropy,bvp_ptp,bvp_kurtosis,bvp_min
0,-0.016891256659354415 +/- 0.0034655220646614125,0.027514885615794415 +/- 0.002868081777160146,0.0008774678784080336 +/- 0.0023568280384786214,0.011375744280789746 +/- 0.0016762242708011834,0.01654653713569415 +/- 0.0036053843981873287,-0.00025070510811656674 +/- 0.0018687623335475424,0.0075838295205265084 +/- 0.0017437076456588599,-0.007583829520526475 +/- 0.0017605229589706364,0.000313381385145739 +/- 0.0007803133561885739,-0.0006894390473205613 +/- 0.0007903177820694694,0.0005640864932623058 +/- 0.0023359003639717014,0.0 +/- 0.0,0.0 +/- 0.0006865842149861111,0.006706361642118452 +/- 0.0018497467331085955,0.014321529301159519 +/- 0.0019573170128019076,0.0008147916013788947 +/- 0.0012628919886938015,0.0010654967094954726 +/- 0.001982988658045292,-0.01510498276402381 +/- 0.0012597775770756326,-0.007270448135380736 +/- 0.0032288929796029588,0.013412723284236917 +/- 0.00163319513892766,-0.006612347226574722 +/- 0.0016902270836931122,-0.01742400501410215 +/- 0.0021309934189909048
