,bvp_ptp,bvp_std,bvp_max,bvp_svd_entropy,bvp_n_sign_changes,bvp_peaks,bvp_skewness,bvp_entropy,bvp_rms,bvp_n_above_mean,bvp_sum,bvp_pct_5,bvp_pct_95,bvp_mean,bvp_lineintegral,bvp_kurtosis,bvp_min,bvp_iqr_5_95,bvp_perm_entropy,bvp_energy,bvp_iqr,bvp_n_below_mean
0,0.00497512437810943 +/- 0.0016021422604963376,0.0034273079049198297 +/- 0.001255701126766224,-0.0023217247097844563 +/- 0.0015790886519719204,0.007462686567164145 +/- 0.0023091872387181124,-0.003261470425649571 +/- 0.0024152628275239114,0.008457711442786031 +/- 0.005227023836374813,-0.001713653952459937 +/- 0.0011713443947162874,0.0 +/- 0.0,-0.000995024875621886 +/- 0.00022111663902708577,-0.000497512437810943 +/- 0.0009066456311142428,-5.527915975677145e-05 +/- 0.0001658374792703143,0.0 +/- 0.0,0.0028745163073521152 +/- 0.0008124344088833058,-0.0001105583195135429 +/- 0.0004819125421272144,-0.014704256495301316 +/- 0.0017689331122166861,0.00762852404643446 +/- 0.00299529401528889,0.04648977335544494 +/- 0.004147410830713722,0.002266445550027629 +/- 0.0009066456311142428,0.033056937534549434 +/- 0.0037800599220074475,0.0 +/- 0.0,-0.0029850746268657137 +/- 0.002321724709784451,0.007517965726920916 +/- 0.006284343390214372
