,bvp_ptp,bvp_std,bvp_max,bvp_svd_entropy,bvp_n_sign_changes,bvp_peaks,bvp_skewness,bvp_entropy,bvp_rms,bvp_n_above_mean,bvp_sum,bvp_pct_5,bvp_pct_95,bvp_mean,bvp_lineintegral,bvp_kurtosis,bvp_min,bvp_iqr_5_95,bvp_perm_entropy,bvp_energy,bvp_iqr,bvp_n_below_mean
0,-0.007262845849802357 +/- 0.001531620553359674,0.0 +/- 0.0,0.012252964426877466 +/- 0.0016356665372773479,-0.004990118577075075 +/- 0.0038931426913225153,0.008942687747035582 +/- 0.0022145192520765826,0.07727272727272727 +/- 0.005703045071347092,-0.0008399209486165792 +/- 0.002830040215735121,0.0 +/- 0.0,0.022480237154150196 +/- 0.0016571650030877737,0.03389328063241108 +/- 0.0038727110557836776,0.0029644268774703386 +/- 0.0,0.003013833992094872 +/- 0.0009490796794613865,0.007164031620553369 +/- 0.002626024163224969,0.003310276679841906 +/- 0.0007004667430216178,0.016749011857707517 +/- 0.002664779952601142,0.017243083003952588 +/- 0.0023115983330612077,0.021689723320158106 +/- 0.004354838488027716,0.0 +/- 0.0,0.03596837944664033 +/- 0.005460771493932059,0.0 +/- 0.0,0.012895256916996046 +/- 0.0032657317924230725,0.08013833992094861 +/- 0.0034215987535930444
