,bvp_rms,bvp_lineintegral,bvp_std,bvp_pct_5,bvp_iqr_5_95,bvp_pct_95,bvp_max,bvp_kurtosis,bvp_entropy,bvp_sum,bvp_mean,bvp_n_sign_changes,bvp_ptp,bvp_skewness,bvp_svd_entropy,bvp_peaks,bvp_perm_entropy,bvp_min,bvp_iqr,bvp_energy,bvp_n_below_mean,bvp_n_above_mean
0,0.3251202565473009 +/- 0.008091759997717411,-0.0327097808658471 +/- 0.0038154074393532385,0.388188134687333 +/- 0.006964787068964132,-0.021378941742383705 +/- 0.0038094130798942603,-0.005665419561731655 +/- 0.00343230237477334,0.014911811865312697 +/- 0.005963393202831191,-0.011651523249599094 +/- 0.0025610151898901004,0.0006413682522715458 +/- 0.0017203075296024599,0.0 +/- 0.0,-0.0012827365045429806 +/- 0.0004275788348476972,-0.0012827365045429806 +/- 0.0004275788348476972,0.010796365579903832 +/- 0.0034206306787813805,-0.004115446285408819 +/- 0.004503871268366054,-0.0014430785676108559 +/- 0.001353178931178227,0.01218599679315877 +/- 0.0024352294494697163,0.011010154997327692 +/- 0.002939118564375735,3.3306690738754695e-17 +/- 0.0013730873948332644,0.010261892036344245 +/- 0.004406085268952412,0.10352752538749335 +/- 0.0038766836570365603,0.07316942811330844 +/- 0.0020345127002324172,0.008017103153393934 +/- 0.0026830358948179774,0.008017103153393934 +/- 0.0026830358948179774
