,bvp_entropy,bvp_sum,bvp_mean,bvp_iqr_5_95,bvp_pct_95,bvp_std,bvp_lineintegral,bvp_n_sign_changes,bvp_pct_5,bvp_svd_entropy,bvp_ptp,bvp_energy,bvp_skewness,bvp_rms,bvp_max,bvp_kurtosis,bvp_peaks,bvp_iqr,bvp_min,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy
0,0.0 +/- 0.0,-0.00010689470871192431 +/- 0.00021378941742384862,-5.3447354355962154e-05 +/- 0.0005042213325524903,-0.0026723677177979744 +/- 0.0015490514961185968,0.0005344735435595771 +/- 0.0007170715053446638,-0.0045964724746125115 +/- 0.0009318864657489364,0.0016034206306787646 +/- 0.0009257353327465907,0.00026723677177978853 +/- 0.002270726433591462,0.0014965259219668404 +/- 0.0012827365045430415,0.005611972207375715 +/- 0.003072641871043251,-0.03655799037947623 +/- 0.001726936870272964,-0.016835916622127224 +/- 0.0012927190403471988,0.0034206306787814 +/- 0.001726936870272962,-5.3447354355962154e-05 +/- 0.0011574777032446804,-0.0021378941742383863 +/- 0.0016731668458042233,-0.0019241047568145265 +/- 0.0007999267529179961,0.03965793693212184 +/- 0.0028160213516450084,-0.0472474612506681 +/- 0.0017433999391020894,0.0037947621592730905 +/- 0.0013615969217377923,0.011491181186531252 +/- 0.003697150957888024,0.016461785141635488 +/- 0.0034289716584383766,-0.014484233030465022 +/- 0.0027404476201591107
