,bvp_rms,bvp_lineintegral,bvp_std,bvp_pct_5,bvp_iqr_5_95,bvp_pct_95,bvp_max,bvp_kurtosis,bvp_entropy,bvp_sum,bvp_mean,bvp_n_sign_changes,bvp_ptp,bvp_skewness,bvp_svd_entropy,bvp_peaks,bvp_perm_entropy,bvp_min,bvp_iqr,bvp_energy,bvp_n_below_mean,bvp_n_above_mean
0,0.450026723677178 +/- 0.008953030125912718,0.1311598075895243 +/- 0.007471932492699652,0.3536611437733832 +/- 0.008914820039134389,0.01309460181721005 +/- 0.0022069292166822557,0.032923570283270975 +/- 0.0030907177540996133,0.06060929983965794 +/- 0.003907144175841174,0.008070550507749885 +/- 0.0006524081034598389,0.0012827365045430471 +/- 0.0011998901293770194,0.0 +/- 0.0,0.0006413682522715236 +/- 0.0006232979043126972,0.0006413682522715236 +/- 0.0006232979043126972,0.0022447888829503103 +/- 0.0020112119425149035,0.012880812399786223 +/- 0.0016977424023803705,0.0012827365045430471 +/- 0.00026183749254759983,0.005505077498663824 +/- 0.001415093778179969,0.016354890432923586 +/- 0.002737840400826437,0.0022447888829502994 +/- 0.001469559282187865,0.020363442009620557 +/- 0.002371641660324302,0.05996793158738641 +/- 0.004254355690461221,0.041742383752004286 +/- 0.0036363845415658025,0.014110101549973298 +/- 0.0025543138739387555,0.014110101549973298 +/- 0.0025543138739387555
