,bvp_ptp,bvp_std,bvp_max,bvp_svd_entropy,bvp_n_sign_changes,bvp_peaks,bvp_skewness,bvp_entropy,bvp_rms,bvp_n_above_mean,bvp_sum,bvp_pct_5,bvp_pct_95,bvp_mean,bvp_lineintegral,bvp_kurtosis,bvp_min,bvp_iqr_5_95,bvp_perm_entropy,bvp_energy,bvp_iqr,bvp_n_below_mean
0,0.0051009564293304725 +/- 0.003906052274067829,0.004569606801275184 +/- 0.0016836322548092124,-0.03953241232731143 +/- 0.005461281682265491,-0.015568544102019188 +/- 0.003241232731137084,-0.008395324123273174 +/- 0.0038375069256679686,0.036663124335812904 +/- 0.0064554059717268596,0.0027098831030817894 +/- 0.0008384555705663712,0.0 +/- 0.0,-0.026408076514346478 +/- 0.002901091114711741,0.04287991498405948 +/- 0.002740960760154942,-5.3134962805534426e-05 +/- 0.00015940488841660326,0.0 +/- 0.0,0.010042507970244363 +/- 0.0014734776433434668,0.0 +/- 0.0,-0.03140276301806594 +/- 0.0026079471183439017,-0.0012221041445271586 +/- 0.000714857813340778,0.03326248671625927 +/- 0.0028336432786340996,0.08018065887353874 +/- 0.004641027997514885,0.034431455897980814 +/- 0.0027589277334212872,0.0 +/- 0.0,-0.007438894792773687 +/- 0.003318277363654839,0.03469713071200845 +/- 0.004129854952565997
