,bvp_entropy,bvp_sum,bvp_mean,bvp_iqr_5_95,bvp_pct_95,bvp_std,bvp_lineintegral,bvp_n_sign_changes,bvp_pct_5,bvp_svd_entropy,bvp_ptp,bvp_energy,bvp_skewness,bvp_rms,bvp_max,bvp_kurtosis,bvp_peaks,bvp_iqr,bvp_min,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy
0,0.0 +/- 0.0,-0.00019646365422393286 +/- 0.0007015155627252316,-0.00019646365422394397 +/- 0.0010579891566079437,-0.0028978388998034954 +/- 0.0015907794440767956,-0.0029469548133595146 +/- 0.0015839406185262285,-0.004764243614931196 +/- 0.0022513097517418215,-0.007465618860510781 +/- 0.001403031125450475,-0.007514734774066767 +/- 0.002608697784850594,-0.00761296660117875 +/- 0.00191803773966272,-0.007956777996070707 +/- 0.003081412012054654,-0.00864440078585461 +/- 0.002051140767958851,-0.008791748526522581 +/- 0.0019205515516716204,-0.009675834970530428 +/- 0.002396635147103302,-0.010903732809430222 +/- 0.0015026580098996389,-0.011444007858546146 +/- 0.002376418546837505,-0.011787819253438081 +/- 0.0031526142506642834,-0.01193516699410604 +/- 0.003122242647409207,-0.01296660117878189 +/- 0.003318142584293594,-0.013752455795677776 +/- 0.0025236213317613196,-0.028487229862475417 +/- 0.0027784156431691276,-0.03580550098231823 +/- 0.00374345756626546,-0.03968565815324161 +/- 0.004090503499736152
