,bvp_entropy,bvp_sum,bvp_mean,bvp_iqr_5_95,bvp_pct_95,bvp_std,bvp_lineintegral,bvp_n_sign_changes,bvp_pct_5,bvp_svd_entropy,bvp_ptp,bvp_energy,bvp_skewness,bvp_rms,bvp_max,bvp_kurtosis,bvp_peaks,bvp_iqr,bvp_min,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy
0,0.0 +/- 0.0,0.0 +/- 0.0,5.313496280552332e-05 +/- 0.00015940488841656997,-0.00015940488841659217 +/- 0.0010095642933050039,0.0010095642933049763 +/- 0.0008714781863366997,-0.010945802337938381 +/- 0.0018437143010518015,-0.004463336875664215 +/- 0.0015252603713504088,0.002178533475026556 +/- 0.001619527168345188,0.0011689691817215575 +/- 0.0007438894792773757,0.0020191285866099752 +/- 0.0017266819138439934,-0.00526036131774712 +/- 0.0020086140458486644,-0.008554729011689733 +/- 0.0023934337151020686,0.019287991498405932 +/- 0.0009812000697459976,-0.008873538788522872 +/- 0.001871829431860617,-0.005579171094580259 +/- 0.0023910733262486753,-0.001540913921360265 +/- 0.0010479852775406872,0.058820403825717314 +/- 0.005029891530090924,-0.001062699256110533 +/- 0.0011145683827525428,-0.012167906482465485 +/- 0.0009637809323707118,0.06323060573857596 +/- 0.002526007295218866,0.04633368756641868 +/- 0.0034988475309573556,0.0430924548352816 +/- 0.002826160711364959
