,bvp_entropy,bvp_sum,bvp_mean,bvp_iqr_5_95,bvp_pct_95,bvp_std,bvp_lineintegral,bvp_n_sign_changes,bvp_pct_5,bvp_svd_entropy,bvp_ptp,bvp_energy,bvp_skewness,bvp_rms,bvp_max,bvp_kurtosis,bvp_peaks,bvp_iqr,bvp_min,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy
0,0.0 +/- 0.0,-0.00031397174254315096 +/- 0.000256356854294403,0.0 +/- 0.00046804143956036547,-0.007535321821036123 +/- 0.0015202343324263587,-0.012558869701726894 +/- 0.001587205744437789,-0.0020408163265306367 +/- 0.0020990236651106,0.017582417582417555 +/- 0.0013279516002563782,0.022396650968079513 +/- 0.002696828618885431,-0.0014128728414442905 +/- 0.0013248549347118896,0.024332810047095744 +/- 0.003328116926459009,-0.012244897959183687 +/- 0.002197802197802211,0.012558869701726826 +/- 0.0017668176887633822,-0.0014128728414442681 +/- 0.002054190102186341,0.020931449502878053 +/- 0.002465561274597549,0.008372579801151202 +/- 0.0042576338266474105,0.014861329147043401 +/- 0.001348414309442725,0.04746206174777602 +/- 0.004232153269617124,0.038199895342752456 +/- 0.003301268507710625,0.0017268445839874191 +/- 0.0019162567685610148,0.005965463108320246 +/- 0.004447625193275933,-0.006279434850863463 +/- 0.004415494109833391,0.014599686028257442 +/- 0.0031954755919983463
