,bvp_ptp,bvp_std,bvp_max,bvp_svd_entropy,bvp_n_sign_changes,bvp_peaks,bvp_skewness,bvp_entropy,bvp_rms,bvp_n_above_mean,bvp_sum,bvp_pct_5,bvp_pct_95,bvp_mean,bvp_lineintegral,bvp_kurtosis,bvp_min,bvp_iqr_5_95,bvp_perm_entropy,bvp_energy,bvp_iqr,bvp_n_below_mean
0,0.03305500982318269 +/- 0.005018723555020219,0.03231827111984281 +/- 0.002384019862379491,0.02495088408644398 +/- 0.0028368426479751657,0.013998035363457718 +/- 0.003404622166134246,0.002848722986247487 +/- 0.004246751733048583,0.0018172888015716704 +/- 0.003562512339054741,0.00029469548133592705 +/- 0.0026649626652751656,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0030943025540275393 +/- 0.0011424070088028526,-0.0037328094302554347 +/- 0.0015869837349119231,-0.005353634577603172 +/- 0.0015601552234055605,-0.007809430255402783 +/- 0.0016793046166285628,-0.010412573673870362 +/- 0.002531257117234818,-0.011051080550098258 +/- 0.003831356090030716,-0.013654223968565827 +/- 0.0025217087726902647,-0.016011787819253477 +/- 0.002745223695968999,-0.02205304518664051 +/- 0.0030392393918280925,-0.025000000000000033 +/- 0.002190481642532202,-0.03772102161100198 +/- 0.0050701327703590905,-0.04007858546168963 +/- 0.008367598993731575
