,bvp_rms,bvp_lineintegral,bvp_std,bvp_pct_5,bvp_iqr_5_95,bvp_pct_95,bvp_max,bvp_kurtosis,bvp_entropy,bvp_sum,bvp_mean,bvp_n_sign_changes,bvp_ptp,bvp_skewness,bvp_svd_entropy,bvp_peaks,bvp_perm_entropy,bvp_min,bvp_iqr,bvp_energy,bvp_n_below_mean,bvp_n_above_mean
0,0.5306645735217164 +/- 0.0063894513882005646,0.17053898482469917 +/- 0.005016183770383168,0.35337519623233915 +/- 0.006835047773805187,0.021716378859236052 +/- 0.0023779315054948684,0.057666143380429136 +/- 0.004078948251157548,0.10638409209837787 +/- 0.006209491861216941,0.01512297226582946 +/- 0.0014883791369260065,-0.0015175300889586074 +/- 0.0016289254229485417,0.0 +/- 0.0,-0.0008895866038722722 +/- 0.0007040096309300476,-0.0008895866038722722 +/- 0.0007040096309300476,0.015018315018315066 +/- 0.0029973842996587514,0.031449502878074354 +/- 0.0014698662381149303,0.0005756148613291989 +/- 0.0017109139428855863,4.4408920985006264e-17 +/- 0.002066815034864642,0.03328100470957619 +/- 0.003686847714036353,0.01344845630559922 +/- 0.002729628750548379,0.04280481423338571 +/- 0.0023727439139203674,0.10251177394034543 +/- 0.005037972053058781,0.06776556776556782 +/- 0.00597211523313097,0.015070643642072269 +/- 0.004237003135530556,0.015070643642072269 +/- 0.004237003135530556
