,bvp_rms,bvp_lineintegral,bvp_std,bvp_pct_5,bvp_iqr_5_95,bvp_pct_95,bvp_max,bvp_kurtosis,bvp_entropy,bvp_sum,bvp_mean,bvp_n_sign_changes,bvp_ptp,bvp_skewness,bvp_svd_entropy,bvp_peaks,bvp_perm_entropy,bvp_min,bvp_iqr,bvp_energy,bvp_n_below_mean,bvp_n_above_mean
0,0.43535620052770446 +/- 0.01066955310277582,0.0714511873350923 +/- 0.0060637814975084865,0.3596306068601583 +/- 0.009455339407264906,0.004907651715039518 +/- 0.0043646616320321165,0.012559366754617362 +/- 0.003897875527729684,0.0214775725593667 +/- 0.0025203068994743153,0.00026385224274401154 +/- 0.00199204074809254,-0.003482849604221694 +/- 0.001514796843736927,0.0 +/- 0.0,0.0006332453825857121 +/- 0.0006591026911238621,0.0006332453825857121 +/- 0.0006591026911238621,-0.010237467018469693 +/- 0.0019913416637586455,0.0032189973614775045 +/- 0.0020634527489200175,-0.0007387862796834121 +/- 0.0012532287163100776,0.0031134564643799044 +/- 0.0022568237235190657,0.03044854881266488 +/- 0.0039352038390506,0.0018469656992083916 +/- 0.0023629143194973997,0.013773087071240041 +/- 0.003527735074059804,0.097730870712401 +/- 0.004285792190870101,0.026437994722955094 +/- 0.0030629597595633745,0.008390501319261178 +/- 0.004042712343070156,0.008390501319261178 +/- 0.004042712343070156
