,bvp_rms,bvp_lineintegral,bvp_std,bvp_pct_5,bvp_iqr_5_95,bvp_pct_95,bvp_max,bvp_kurtosis,bvp_entropy,bvp_sum,bvp_mean,bvp_n_sign_changes,bvp_ptp,bvp_skewness,bvp_svd_entropy,bvp_peaks,bvp_perm_entropy,bvp_min,bvp_iqr,bvp_energy,bvp_n_below_mean,bvp_n_above_mean
0,0.2417910447761194 +/- 0.007045436801041396,-0.04123825317855172 +/- 0.0035326800019171664,0.4543946932006633 +/- 0.006075680116764654,-0.021116639027086805 +/- 0.0012311253428037583,-0.02437810945273635 +/- 0.0018073833857680597,-0.020066334991708144 +/- 0.002266445550027629,-0.014704256495301316 +/- 0.0012653978045615861,0.0057490326147042305 +/- 0.0014244443036733074,0.0 +/- 0.0,-0.00016583747927033653 +/- 0.0009266475740320984,-0.00016583747927033653 +/- 0.0009266475740320984,-0.014151464897733602 +/- 0.002158012304692432,-0.016970702045328946 +/- 0.002719936893342728,0.01265892758430066 +/- 0.0016848812221258265,0.002708678828081801 +/- 0.0013863942735195573,0.0058043117744609905 +/- 0.0033556772163131523,-0.00038695411829744455 +/- 0.0010503040353787053,-0.008623548922056457 +/- 0.0038868758056930606,0.03615257048092864 +/- 0.0020265674715116942,0.028745163073521263 +/- 0.0017480805197171725,0.02166943062465444 +/- 0.002123755965981079,0.02166943062465444 +/- 0.002123755965981079
