,bvp_entropy,bvp_sum,bvp_mean,bvp_iqr_5_95,bvp_pct_95,bvp_std,bvp_lineintegral,bvp_n_sign_changes,bvp_pct_5,bvp_svd_entropy,bvp_ptp,bvp_energy,bvp_skewness,bvp_rms,bvp_max,bvp_kurtosis,bvp_peaks,bvp_iqr,bvp_min,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy
0,0.0 +/- 0.0,0.000247035573122556 +/- 0.000247035573122556,-0.0001482213438735003 +/- 0.00022641184263613135,0.0026185770750988156 +/- 0.0008571814018229899,0.010721343873517798 +/- 0.0008571814018230084,-0.0029150197628458165 +/- 0.0011576457029505909,0.0018774703557312366 +/- 0.0009831891671013885,0.006966403162055368 +/- 0.0014396049688076612,-0.0024209486166007375 +/- 0.0007476653137559915,-0.0059288537549406885 +/- 0.0015147934502723413,0.003458498023715462 +/- 0.001397444231593975,0.0013833992094862025 +/- 0.0009056473705446321,-0.0045454545454545305 +/- 0.0011857707509881576,-0.00251976284584976 +/- 0.0015379824522009295,0.006225296442687789 +/- 0.001173353961169761,-0.0017292490118576698 +/- 0.0017292490118576886,0.009041501976284616 +/- 0.004110303742251587,0.0018280632411067366 +/- 0.001594097411551534,-0.0002964426877470006 +/- 0.0014522666459188636,0.0031620553359683833 +/- 0.0015810276679841951,0.000938735177865646 +/- 0.0016153935498292244,0.004594861660079064 +/- 0.001683470853498121
