,bvp_ptp,bvp_std,bvp_max,bvp_svd_entropy,bvp_n_sign_changes,bvp_peaks,bvp_skewness,bvp_entropy,bvp_rms,bvp_n_above_mean,bvp_sum,bvp_pct_5,bvp_pct_95,bvp_mean,bvp_lineintegral,bvp_kurtosis,bvp_min,bvp_iqr_5_95,bvp_perm_entropy,bvp_energy,bvp_iqr,bvp_n_below_mean
0,0.03949759486905398 +/- 0.0036206391351020963,0.0 +/- 0.0,-0.037092463923035814 +/- 0.002850302859641559,0.0602351683591662 +/- 0.004147252963028609,0.0018706574024585643 +/- 0.0004927602596094797,0.033939070016034203 +/- 0.003943893279395679,-0.0029930518439337363 +/- 0.0011005483849264694,0.0 +/- 0.0,0.0 +/- 0.0,0.014858364510956701 +/- 0.005655326164152359,0.006199893105291265 +/- 0.0012693043385395893,0.0014965259219668625 +/- 0.0009195430536657067,-0.0017637626937466733 +/- 0.003664555791859321,0.0028861571352218006 +/- 0.0029873198530159604,-0.005718866916087662 +/- 0.001015499732763212,-0.012560128273650472 +/- 0.0032179568623175543,-0.02650988776055585 +/- 0.00223202704626628,-0.040192410475681464 +/- 0.0012827365045430241,0.05793693212185995 +/- 0.005586207431514231,0.0 +/- 0.0,0.05318011758417958 +/- 0.004986669668326378,0.009460181721004768 +/- 0.001493659926507973
