,bvp_ptp,bvp_std,bvp_max,bvp_svd_entropy,bvp_n_sign_changes,bvp_peaks,bvp_skewness,bvp_entropy,bvp_rms,bvp_n_above_mean,bvp_sum,bvp_pct_5,bvp_pct_95,bvp_mean,bvp_lineintegral,bvp_kurtosis,bvp_min,bvp_iqr_5_95,bvp_perm_entropy,bvp_energy,bvp_iqr,bvp_n_below_mean
0,0.0029396044895777518 +/- 0.003155205161548983,0.0 +/- 0.0,-0.04147514698022449 +/- 0.0032703492337313356,0.025815072153928375 +/- 0.0035777804321067996,0.021913415285943327 +/- 0.002640104550556583,-0.020042757883484787 +/- 0.003892861087040135,0.007589524318546215 +/- 0.0018014216511333737,0.0 +/- 0.0,0.0 +/- 0.0,0.0272047033671833 +/- 0.006124096658216339,0.00037413148049173504 +/- 0.0002449265470313243,0.02485301977552109 +/- 0.0017926787633616833,0.0003206841261357618 +/- 0.0004898530940626194,0.0035809727418492643 +/- 0.0009575880741405,-0.022287546766435073 +/- 0.002084446819882416,-0.014216996258685199 +/- 0.0017433999391021013,0.0022982362373062505 +/- 0.0012659240280413614,0.012239444147514678 +/- 0.0019189014506698166,-0.015018706574024588 +/- 0.002590405305409432,-0.03880277926242652 +/- 0.0035789778819418834,0.012613575628006413 +/- 0.0030347556529296475,-0.03532870122928916 +/- 0.00797942330109538
