,bvp_entropy,bvp_sum,bvp_mean,bvp_iqr_5_95,bvp_pct_95,bvp_std,bvp_lineintegral,bvp_n_sign_changes,bvp_pct_5,bvp_svd_entropy,bvp_ptp,bvp_energy,bvp_skewness,bvp_rms,bvp_max,bvp_kurtosis,bvp_peaks,bvp_iqr,bvp_min,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy
0,0.0 +/- 0.0,-0.0004221635883904895 +/- 0.00021108179419524476,0.00010554089709762238 +/- 0.0005683551247635201,-0.0363060686015831 +/- 0.002917208435057572,-0.04068601583113455 +/- 0.003053854627172634,0.002638522427440659 +/- 0.0007079898609498065,0.004907651715039585 +/- 0.0014935062478189892,0.005435356200527697 +/- 0.0007844891159534993,-0.009234828496042203 +/- 0.0014972307080856216,0.007651715039577856 +/- 0.0025662937025409823,-0.008496042216358824 +/- 0.0013851614510191788,0.0024802110817942146 +/- 0.0015839927197681878,-0.003430079155672816 +/- 0.0013608228979659729,0.0012664907651715241 +/- 0.0005876268456813022,0.005329815303430107 +/- 0.001879843074465098,-0.004168865435356173 +/- 0.002008745784767739,0.02770448548812666 +/- 0.006285002514319956,0.0030079155672823378 +/- 0.001474742861475663,-0.010923482849604194 +/- 0.0017668252287897795,-0.0007387862796833566 +/- 0.0014963004621380263,0.005963060686015853 +/- 0.0036181445311708666,-0.0325593667546174 +/- 0.002711908212671151
