,bvp_entropy,bvp_sum,bvp_mean,bvp_iqr_5_95,bvp_pct_95,bvp_std,bvp_lineintegral,bvp_n_sign_changes,bvp_pct_5,bvp_svd_entropy,bvp_ptp,bvp_energy,bvp_skewness,bvp_rms,bvp_max,bvp_kurtosis,bvp_peaks,bvp_iqr,bvp_min,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy
0,0.0 +/- 0.0,0.00027639579878385723 +/- 0.0006180397947760585,0.000497512437810943 +/- 0.0005215025501413245,0.00420121614151463 +/- 0.0011382675667205035,0.007849640685461545 +/- 0.0008124344088833059,0.004256495301271401 +/- 0.002211857271834435,0.0034273079049198297 +/- 0.0006446602426584051,-0.0016030956329463719 +/- 0.0014082630406696448,0.0002211166390270858 +/- 0.0008273427057543227,0.007794361525704774 +/- 0.0009397457158651144,0.014483139856274151 +/- 0.0017620096683813758,0.008236594803758945 +/- 0.0015329380457558854,0.0 +/- 0.0017997590487672341,-0.0009397457158651146 +/- 0.0009590575772745934,0.013985627418463176 +/- 0.0010503040353786576,0.010945273631840747 +/- 0.002020527018518185,0.02487562189054726 +/- 0.0054499756965687915,-0.001879491431730229 +/- 0.0010546591502674863,0.024930901050304034 +/- 0.0023511520528619835,0.024156992813709234 +/- 0.0021840515494901402,0.014040906578219969 +/- 0.0017689331122167147,-0.0011608623548922004 +/- 0.0024025775358873
