,bvp_rms,bvp_lineintegral,bvp_std,bvp_pct_5,bvp_iqr_5_95,bvp_pct_95,bvp_max,bvp_kurtosis,bvp_entropy,bvp_sum,bvp_mean,bvp_n_sign_changes,bvp_ptp,bvp_skewness,bvp_svd_entropy,bvp_peaks,bvp_perm_entropy,bvp_min,bvp_iqr,bvp_energy,bvp_n_below_mean,bvp_n_above_mean
0,0.3455421686746988 +/- 0.010234583412817006,0.2094578313253012 +/- 0.00932879514882425,0.21885542168674696 +/- 0.009634976745726744,0.008253012048192787 +/- 0.004611877601306798,0.0855421686746988 +/- 0.007596096513806316,0.12186746987951809 +/- 0.00681042679976434,-0.0022891566265060394 +/- 0.0016119383325614038,0.0031927710843373757 +/- 0.0010793055944077683,0.0 +/- 0.0,-0.0031927710843373315 +/- 0.0017880508529705815,-0.0031927710843373315 +/- 0.0017880508529705815,0.04060240963855423 +/- 0.0029289748870224607,0.008132530120481929 +/- 0.006382415692896722,0.005120481927710863 +/- 0.002241902899509436,-0.024518072289156645 +/- 0.004849678207850292,-0.004277108433734944 +/- 0.004339440593602898,0.006325301204819278 +/- 0.0016661827332457228,0.028554216867469895 +/- 0.006025301084361443,0.0943975903614458 +/- 0.006847625100472476,0.06174698795180724 +/- 0.006550772039437213,-0.022771084337349402 +/- 0.005131455286517328,-0.022771084337349402 +/- 0.005131455286517328
