,hrv_sum,hrv_mean,hrv_max,hrv_n_above_mean,hrv_lineintegral,hrv_ptp,hrv_min,hrv_iqr,hrv_n_below_mean,hrv_rms,hrv_pct_5,hrv_entropy,hrv_std,hrv_svd_entropy,hrv_iqr_5_95,hrv_pct_95,hrv_energy,hrv_skewness,hrv_n_sign_changes,hrv_kurtosis,hrv_peaks,hrv_perm_entropy
0,0.20458492532129213 +/- 0.006236714327881471,0.20458492532129213 +/- 0.006236714327881471,0.15303924973949287 +/- 0.0035497009492299297,0.13664466828759986 +/- 0.007064307574857218,0.10521014241055923 +/- 0.009022158900873356,0.10437651962486974 +/- 0.01031467847207115,0.10128516846127127 +/- 0.004595438807514065,0.10031260854463357 +/- 0.010554650662206982,0.07843001042028482 +/- 0.007898976076973587,0.07155262243834663 +/- 0.0059027845185822886,0.04143799930531433 +/- 0.006153068140071035,0.03605418548106981 +/- 0.005342308837715995,0.02931573463007987 +/- 0.006342597963466959,0.024626606460576583 +/- 0.0010700188816081403,0.019208058353595004 +/- 0.003905251885825025,0.0031608197290725728 +/- 0.003906487431813658,0.0009378256339006574 +/- 0.00119366726484473,0.00031260854463354136 +/- 0.00045154567558179247,0.0 +/- 0.0,-0.0005557485237930093 +/- 0.00038678460318376123,-0.006634248002778764 +/- 0.0033259776115391777,-0.013963181660298729 +/- 0.002720827513381892
