,hrv_perm_entropy,hrv_iqr,hrv_svd_entropy,hrv_pct_5,hrv_lineintegral,hrv_skewness,hrv_sum,hrv_max,hrv_std,hrv_n_below_mean,hrv_peaks,hrv_n_sign_changes,hrv_ptp,hrv_rms,hrv_mean,hrv_n_above_mean,hrv_iqr_5_95,hrv_energy,hrv_entropy,hrv_min,hrv_kurtosis,hrv_pct_95
0,-0.01833910034602073 +/- 0.0021386210574896136,0.0006574394463668253 +/- 0.0030262478067939274,0.04256055363321805 +/- 0.004900807246049893,-0.008304498269896154 +/- 0.003318914549005347,0.08740484429065748 +/- 0.007314391108320168,0.02214532871972321 +/- 0.004178120096366392,0.0006574394463667921 +/- 0.0012802768166090162,0.14373702422145335 +/- 0.007689450210807394,-0.0014878892733563686 +/- 0.0013494809688581052,0.006574394463667854 +/- 0.0015396951876323012,0.0013148788927335841 +/- 0.001135032489055846,0.0 +/- 0.0,-0.0009342560553632917 +/- 0.0018765047561185013,0.0011764705882353343 +/- 0.0020887734633614637,-0.019965397923875406 +/- 0.0007744992832387451,0.004740484429065816 +/- 0.000619947158033536,0.0012456747404844593 +/- 0.0020772776497998253,0.013425605536332208 +/- 0.0013995673644398858,-0.0017301038062283226 +/- 0.0005360530582985696,0.05027681660899656 +/- 0.005125430700947213,0.005916955017301051 +/- 0.002135539671170845,0.014567474048442941 +/- 0.003458303974625462
