,hrv_sum,hrv_mean,hrv_max,hrv_n_above_mean,hrv_lineintegral,hrv_ptp,hrv_min,hrv_iqr,hrv_n_below_mean,hrv_rms,hrv_pct_5,hrv_entropy,hrv_std,hrv_svd_entropy,hrv_iqr_5_95,hrv_pct_95,hrv_energy,hrv_skewness,hrv_n_sign_changes,hrv_kurtosis,hrv_peaks,hrv_perm_entropy
0,0.3028373702422145 +/- 0.005479378329914897,0.3028373702422145 +/- 0.005479378329914897,0.24301038062283742 +/- 0.005376254081504995,0.19159169550173014 +/- 0.006484635862474497,0.2698615916955018 +/- 0.00436164625416589,0.00712802768166092 +/- 0.002432995962802343,0.16020761245674744 +/- 0.0057879665467422455,0.15124567474048445 +/- 0.005298638863687982,0.16065743944636682 +/- 0.006569019839157917,0.13242214532871976 +/- 0.005123094162395383,0.12048442906574397 +/- 0.004548034546892112,0.07017301038062287 +/- 0.0026659322192744937,-0.00903114186851207 +/- 0.004298045876593146,0.003564013840830482 +/- 0.0044421573385440135,0.08370242214532875 +/- 0.0031654753880039996,0.05574394463667822 +/- 0.005877160337891823,0.1696885813148789 +/- 0.004871893676622294,0.0022491349480969203 +/- 0.002173329930441817,0.0 +/- 0.0,-0.0007266435986159281 +/- 0.00028742643124284435,-0.011591695501730082 +/- 0.002751898567575595,-0.0038754325259515165 +/- 0.0016435075552993718
