,hrv_perm_entropy,hrv_iqr,hrv_svd_entropy,hrv_pct_5,hrv_lineintegral,hrv_skewness,hrv_sum,hrv_max,hrv_std,hrv_n_below_mean,hrv_peaks,hrv_n_sign_changes,hrv_ptp,hrv_rms,hrv_mean,hrv_n_above_mean,hrv_iqr_5_95,hrv_energy,hrv_entropy,hrv_min,hrv_kurtosis,hrv_pct_95
0,-0.0057455540355677345 +/- 0.002156481911140151,-0.010157318741450084 +/- 0.0037151986213261774,0.04661422708618331 +/- 0.006359769940071143,0.05803693570451433 +/- 0.004003121436988224,0.11624487004103963 +/- 0.007868092846800756,-0.005369357045143653 +/- 0.002536550156058639,-0.013816689466484278 +/- 0.00258292853467841,0.11036251709986318 +/- 0.007911971994843009,-0.0011627906976744318 +/- 0.002227975030766375,-0.0007865937072503715 +/- 0.0005732918814719501,-0.0016415868673050893 +/- 0.0010005977317597693,0.0 +/- 0.0,0.002633378932968522 +/- 0.003020631664398285,0.0028727770177838343 +/- 0.001484441478400179,-0.00882352941176473 +/- 0.002308418198452297,0.003522571819425435 +/- 0.0017905116433253687,0.00027359781121747415 +/- 0.001231190150478788,0.05379616963064291 +/- 0.0026887597826266564,-0.00577975376196993 +/- 0.0017734462602550165,0.06922024623803007 +/- 0.004942304213269536,-0.01142270861833108 +/- 0.0020588121673450607,-0.019835841313269507 +/- 0.004792844881355635
