,hrv_lineintegral,hrv_ptp,hrv_svd_entropy,hrv_max,hrv_pct_95,hrv_perm_entropy,hrv_mean,hrv_iqr_5_95,hrv_n_above_mean,hrv_n_below_mean,hrv_n_sign_changes,hrv_sum,hrv_skewness,hrv_std,hrv_energy,hrv_iqr,hrv_kurtosis,hrv_peaks,hrv_min,hrv_entropy,hrv_rms,hrv_pct_5
0,-0.03015636634400597 +/- 0.0049921638992886895,-0.004467609828741603 +/- 0.0033132681252847377,0.008413998510796727 +/- 0.0031290992389353153,0.008674609084139995 +/- 0.002992566859882144,-0.009307520476545029 +/- 0.003854707105151091,0.005807892777364132 +/- 0.0036561381078751673,-0.008897989575577048 +/- 0.0027882821062327123,0.00967982129560685 +/- 0.00291728042057478,-0.003201787043931481 +/- 0.0021848698065705325,-0.0036485480268056538 +/- 0.001720658229082855,0.0 +/- 0.0,-0.014594192107222625 +/- 0.0030419505905905394,-0.013626209977661941 +/- 0.003591111109988824,-0.010610573343261343 +/- 0.0022844227783533097,-0.006366344005956803 +/- 0.0029383475089167018,-0.014668652271034999 +/- 0.002649359177164156,-0.005696202531645567 +/- 0.002271034996276965,-0.01053611317944898 +/- 0.0022279023529973357,-0.015487714072970959 +/- 0.004405751956064642,-0.013328369322412515 +/- 0.0024852299729380065,-0.006254653760238271 +/- 0.0029068088303712833,-0.02278481012658229 +/- 0.0036735357806534654
