,hrv_sum,hrv_mean,hrv_max,hrv_n_above_mean,hrv_lineintegral,hrv_ptp,hrv_min,hrv_iqr,hrv_n_below_mean,hrv_rms,hrv_pct_5,hrv_entropy,hrv_std,hrv_svd_entropy,hrv_iqr_5_95,hrv_pct_95,hrv_energy,hrv_skewness,hrv_n_sign_changes,hrv_kurtosis,hrv_peaks,hrv_perm_entropy
0,0.10395970823202498 +/- 0.006637884104009657,0.10395970823202498 +/- 0.006637884104009657,0.08047933310177144 +/- 0.005961864169336776,0.03733935394234107 +/- 0.007179585484055014,0.08336227856894754 +/- 0.006079987908868653,0.050850989927057985 +/- 0.005901149171683296,0.03935394234109063 +/- 0.005762228024205644,0.02049322681486625 +/- 0.005333720274568824,0.09485932615491491 +/- 0.005567137328570575,0.08957971517888155 +/- 0.006502736420423356,0.07481764501563042 +/- 0.006544809010525251,0.0033692254254949596 +/- 0.0054235555455393325,0.004689128169503287 +/- 0.005161869692606124,-0.014692601597777011 +/- 0.002748401564042827,0.008857242097950668 +/- 0.0030646977082013226,0.057276832233414385 +/- 0.0033692254254949648,0.03410906564779435 +/- 0.003538126176657691,-0.004723862452240368 +/- 0.0028944309351857924,0.0 +/- 0.0,0.004098645362973252 +/- 0.0012309861164758191,0.020076415422021533 +/- 0.0028969308040281932,0.008197290725946493 +/- 0.003024875450792266
