,hrv_sum,hrv_mean,hrv_max,hrv_n_above_mean,hrv_lineintegral,hrv_ptp,hrv_min,hrv_iqr,hrv_n_below_mean,hrv_rms,hrv_pct_5,hrv_entropy,hrv_std,hrv_svd_entropy,hrv_iqr_5_95,hrv_pct_95,hrv_energy,hrv_skewness,hrv_n_sign_changes,hrv_kurtosis,hrv_peaks,hrv_perm_entropy
0,0.27554838709677415 +/- 0.0062130070670985745,0.27554838709677415 +/- 0.0062130070670985745,0.22306451612903225 +/- 0.005878141664478634,0.1423870967741935 +/- 0.00727660713838599,0.2574838709677419 +/- 0.009032027646830549,0.14109677419354835 +/- 0.0071482007661752495,0.1511290322580645 +/- 0.006812869623573062,0.11483870967741935 +/- 0.005271011173667158,0.18522580645161288 +/- 0.007003492513606148,0.13783870967741932 +/- 0.006746564239096684,0.11129032258064515 +/- 0.008070965163352756,0.062161290322580644 +/- 0.006115519909779506,0.010709677419354835 +/- 0.004980294154437498,-0.018032258064516138 +/- 0.004241536838866656,-0.011322580645161307 +/- 0.0034334766209420595,0.06803225806451613 +/- 0.0050809267715093255,0.1394516129032258 +/- 0.008679817392594316,-0.0033870967741935543 +/- 0.00196350681206878,0.0 +/- 0.0,-0.010580645161290324 +/- 0.002074572282685605,0.01116129032258063 +/- 0.003884921088341834,-0.00977419354838711 +/- 0.0023442093289063265
