,hrv_lineintegral,hrv_ptp,hrv_svd_entropy,hrv_max,hrv_pct_95,hrv_perm_entropy,hrv_mean,hrv_iqr_5_95,hrv_n_above_mean,hrv_n_below_mean,hrv_n_sign_changes,hrv_sum,hrv_skewness,hrv_std,hrv_energy,hrv_iqr,hrv_kurtosis,hrv_peaks,hrv_min,hrv_entropy,hrv_rms,hrv_pct_5
0,-3.473428273700341e-05 +/- 0.005143606647234353,0.003265022577283827 +/- 0.001972222239191147,0.011462313303230342 +/- 0.006342217517918002,-0.0017019798541159869 +/- 0.003116228526204492,-0.007502605071205237 +/- 0.0029027554589477166,-0.0005904828065300017 +/- 0.0023303054001694253,0.003265022577283827 +/- 0.0016959438160102367,0.01483153872872528 +/- 0.002677244970134513,0.003299756860020875 +/- 0.0017314961556949575,0.005800625217089317 +/- 0.001223613404224286,0.0 +/- 0.0,0.0043070510593956725 +/- 0.0015393205839639061,-0.005383813824244488 +/- 0.0015318566912955879,0.012712747481764531 +/- 0.0031307132585602594,-0.0001736714136852502 +/- 0.0022683906727691116,0.017089267106634286 +/- 0.0013253757574392985,0.005349079541507507 +/- 0.0022893028208800428,-0.0006599513720041306 +/- 0.0017605176655052638,0.005626953803404011 +/- 0.003416695415729888,0.016429315734630124 +/- 0.001959025863453101,0.003890239666550921 +/- 0.0020121915051004016,0.016950329975686053 +/- 0.0013963008851852633
