,hrv_lineintegral,hrv_ptp,hrv_svd_entropy,hrv_max,hrv_pct_95,hrv_perm_entropy,hrv_mean,hrv_iqr_5_95,hrv_n_above_mean,hrv_n_below_mean,hrv_n_sign_changes,hrv_sum,hrv_skewness,hrv_std,hrv_energy,hrv_iqr,hrv_kurtosis,hrv_peaks,hrv_min,hrv_entropy,hrv_rms,hrv_pct_5
0,0.008022826451829512 +/- 0.004676609168941681,-0.001779120510238308 +/- 0.0020749995918798994,0.005404498153742898 +/- 0.003709108551414475,0.007922121517287727 +/- 0.003080978558062108,0.009499832158442467 +/- 0.0030250618042043298,-0.001107754279959694 +/- 0.0020586435859633275,0.003121852970795613 +/- 0.001220059204121255,-0.0063444108761329 +/- 0.002441272619748465,-0.006847935548841844 +/- 0.0011353833182469082,-0.0014770057066129216 +/- 0.0013856842860389628,0.0 +/- 0.0,-0.0022826451829472626 +/- 0.001601458266784384,-0.006445115810674684 +/- 0.0017299897585398014,-0.0005706612957367962 +/- 0.0019918769653100863,0.007620006713662341 +/- 0.002364362759710013,-0.0017119838872104443 +/- 0.0014434373950990306,0.0016784155756965791 +/- 0.0022012213911721972,0.003961060758643886 +/- 0.001601458266784362,-0.0009399127223900461 +/- 0.0019791074821059094,-0.006075864384021445 +/- 0.0020987578425432024,-0.0012084592145014561 +/- 0.00232664967454359,-0.010238335011748877 +/- 0.002384295516224184
