,hrv_perm_entropy,hrv_iqr,hrv_svd_entropy,hrv_pct_5,hrv_lineintegral,hrv_skewness,hrv_sum,hrv_max,hrv_std,hrv_n_below_mean,hrv_peaks,hrv_n_sign_changes,hrv_ptp,hrv_rms,hrv_mean,hrv_n_above_mean,hrv_iqr_5_95,hrv_energy,hrv_entropy,hrv_min,hrv_kurtosis,hrv_pct_95
0,0.0229940951719347 +/- 0.004599637473357917,0.01583883292810005 +/- 0.004481126341888183,0.01114970475859674 +/- 0.005431113582182196,0.00969086488364015 +/- 0.006536046993138368,0.005592219520666913 +/- 0.006600336322839441,0.0039597082320250165 +/- 0.0031842074710290427,0.0036470996873914753 +/- 0.0022737030703790574,0.0013893713094824788 +/- 0.0056904890354351825,0.0013199027440083388 +/- 0.0015749613127828534,0.0005904828065300572 +/- 0.0013810972804495286,0.0005210142410559504 +/- 0.0013652826680815226,0.0 +/- 0.0,-0.00013893713094823568 +/- 0.0011540984873800815,-0.001111497047585963 +/- 0.0014219860708897818,-0.0013199027440083278 +/- 0.0020712819056443927,-0.0015977770059048325 +/- 0.0012349002316520388,-0.0021187912469607384 +/- 0.0032078008071285387,-0.0029176797499131492 +/- 0.0016959438160102395,-0.005557485237929816 +/- 0.001908806066555612,-0.013025356026398038 +/- 0.006764273044164783,-0.013025356026398049 +/- 0.001696299471632483,-0.05498436957276833 +/- 0.007064051394277455
