,hrv_sum,hrv_mean,hrv_max,hrv_n_above_mean,hrv_lineintegral,hrv_ptp,hrv_min,hrv_iqr,hrv_n_below_mean,hrv_rms,hrv_pct_5,hrv_entropy,hrv_std,hrv_svd_entropy,hrv_iqr_5_95,hrv_pct_95,hrv_energy,hrv_skewness,hrv_n_sign_changes,hrv_kurtosis,hrv_peaks,hrv_perm_entropy
0,0.07512242899118515 +/- 0.005846496742112914,0.07512242899118515 +/- 0.005846496742112914,0.06412014365001636 +/- 0.007691572613843787,0.07868103166829907 +/- 0.00706731006066711,0.06199804113614107 +/- 0.012229135804918316,0.05112634671890308 +/- 0.008532495578932871,0.063728370878224 +/- 0.008468043574800351,0.017270649689846596 +/- 0.007319865921786714,0.0649036891936011 +/- 0.005470419355280836,0.08018282729350315 +/- 0.00574859704495173,0.07123734900424424 +/- 0.0067806751476315675,0.0007182500816193538 +/- 0.0015643680771414688,-0.0008161932745673894 +/- 0.0034589650833197995,-0.0036891936010446714 +/- 0.0037396974734699466,-0.001730329742082881 +/- 0.0023814947730769593,0.05661116552399612 +/- 0.006377932913381011,0.02654260528893244 +/- 0.007397503254721267,-0.0002285341168788202 +/- 0.0009123858055815968,0.0 +/- 0.0,-0.0031015344433561465 +/- 0.0012324248180331189,-0.001403852432255903 +/- 0.005948789280728764,-0.008488410055501116 +/- 0.0019424714045894232
