,hrv_sum,hrv_mean,hrv_max,hrv_n_above_mean,hrv_lineintegral,hrv_ptp,hrv_min,hrv_iqr,hrv_n_below_mean,hrv_rms,hrv_pct_5,hrv_entropy,hrv_std,hrv_svd_entropy,hrv_iqr_5_95,hrv_pct_95,hrv_energy,hrv_skewness,hrv_n_sign_changes,hrv_kurtosis,hrv_peaks,hrv_perm_entropy
0,0.08882175226586102 +/- 0.005839728560720411,0.08882175226586102 +/- 0.005839728560720411,0.07593152064451159 +/- 0.008158964390948277,-0.023094998321584438 +/- 0.005852450036172557,0.020476670023497807 +/- 0.006931673447003861,0.019335347432024162 +/- 0.00915030549172249,0.06099362202081234 +/- 0.0069056960196137674,0.0190332326283988 +/- 0.008043866839868958,0.022759315206445113 +/- 0.004937623634292539,-0.05179590466599533 +/- 0.005256523198917268,-0.05045317220543807 +/- 0.005645168086358924,0.0012420275260154544 +/- 0.0040087085902992675,-0.009600537092984241 +/- 0.005855144977620713,0.004665995300436376 +/- 0.0018105117905554712,0.01681772406847934 +/- 0.00848083310957025,-0.08351795904665996 +/- 0.008518417911465155,0.06424974823766363 +/- 0.004283611182530862,-0.006411547499160786 +/- 0.002935836240897768,0.0 +/- 0.0,-0.001477005706612955 +/- 0.0022175420698105045,-0.026485397784491438 +/- 0.004307875183615963,-0.00530379321920108 +/- 0.0010908410076718223
