,hrv_perm_entropy,hrv_iqr,hrv_svd_entropy,hrv_pct_5,hrv_lineintegral,hrv_skewness,hrv_sum,hrv_max,hrv_std,hrv_n_below_mean,hrv_peaks,hrv_n_sign_changes,hrv_ptp,hrv_rms,hrv_mean,hrv_n_above_mean,hrv_iqr_5_95,hrv_energy,hrv_entropy,hrv_min,hrv_kurtosis,hrv_pct_95
0,-0.00026800670016752237 +/- 0.0031809922868929336,0.009279731993299812 +/- 0.0025603495885139853,0.014405360134003342 +/- 0.0067817478998030934,-0.0022780569514238348 +/- 0.0050179736933608785,0.08077051926298154 +/- 0.006034708867277245,0.0007705192629815394 +/- 0.0031783450626942946,0.04546063651591287 +/- 0.0031285190786479087,0.007939698492462278 +/- 0.006497867214519539,0.015075376884422098 +/- 0.0024935067425029722,0.000670016750418756 +/- 0.000518992743210352,-0.0022780569514238235 +/- 0.0013550250195079874,0.0 +/- 0.0,0.0003015075376883947 +/- 0.0019731396077222432,-0.014941373534338387 +/- 0.0026216412122631694,-0.0023115577889447738 +/- 0.0010850341534808516,-0.0025460636515913125 +/- 0.0014846579434613268,-0.004120603015075397 +/- 0.0019305902223415775,-0.0024790619765494458 +/- 0.0012189886364261406,-0.004455611390284775 +/- 0.003066928030863882,0.002646566164154074 +/- 0.0034797357184800258,0.00700167504187601 +/- 0.0007991196275964408,0.02462311557788942 +/- 0.0044349086414987296
