,hrv_perm_entropy,hrv_iqr,hrv_svd_entropy,hrv_pct_5,hrv_lineintegral,hrv_skewness,hrv_sum,hrv_max,hrv_std,hrv_n_below_mean,hrv_peaks,hrv_n_sign_changes,hrv_ptp,hrv_rms,hrv_mean,hrv_n_above_mean,hrv_iqr_5_95,hrv_energy,hrv_entropy,hrv_min,hrv_kurtosis,hrv_pct_95
0,0.004000000000000048 +/- 0.002066531274586698,0.011258064516129086 +/- 0.001202235171198993,-0.003354838709677355 +/- 0.005355615956028784,0.00477419354838714 +/- 0.0030934121534804673,0.012258064516129074 +/- 0.006167957885273346,-0.00687096774193543 +/- 0.0036009306231525222,-0.002354838709677376 +/- 0.004153781672792132,0.07035483870967747 +/- 0.005803673170369799,-0.0062580645161289805 +/- 0.0014584070394138636,0.0019354838709678024 +/- 0.003124206454916974,0.0006129032258065048 +/- 0.0012447600891338398,0.0 +/- 0.0,-0.022258064516128984 +/- 0.0036524335108950117,-0.004709677419354785 +/- 0.0018202239973762648,0.0022580645161290993 +/- 0.001428125394914777,0.003129032258064568 +/- 0.001266308801702592,-0.008935483870967686 +/- 0.0016451612903225735,0.015161290322580689 +/- 0.0013063520471817114,0.012838709677419412 +/- 0.0020289271217440626,-0.02467741935483867 +/- 0.003887732513933529,0.0028064516129032713 +/- 0.0019032258064515949,0.011935483870967812 +/- 0.0016574493649890434
