,hrv_perm_entropy,hrv_iqr,hrv_svd_entropy,hrv_pct_5,hrv_lineintegral,hrv_skewness,hrv_sum,hrv_max,hrv_std,hrv_n_below_mean,hrv_peaks,hrv_n_sign_changes,hrv_ptp,hrv_rms,hrv_mean,hrv_n_above_mean,hrv_iqr_5_95,hrv_energy,hrv_entropy,hrv_min,hrv_kurtosis,hrv_pct_95
0,0.013842637936663382 +/- 0.0028655707812591177,0.0022853411687887458 +/- 0.0031686805245970413,0.022494286647078005 +/- 0.006512301747259269,-0.014201762977473099 +/- 0.0038248039549004173,0.009794319294808984 +/- 0.005137221877315293,0.008161932745674155 +/- 0.0035374234595054554,-0.010218739797584109 +/- 0.0017092576053161326,-0.06314071172053545 +/- 0.006006117806541311,-0.013809990205680734 +/- 0.002861290057408483,-0.0021873979758406936 +/- 0.0008766386929218172,-0.0018935683969964257 +/- 0.00139126841349413,0.0 +/- 0.0,-0.017466536075742743 +/- 0.002171749052505717,0.012536728697355498 +/- 0.0014903966321271021,0.0017629774730656023 +/- 0.0007614693953438166,0.0022853411687887458 +/- 0.0011023142681119158,0.0062683643486777406 +/- 0.0010094433453307348,-0.0014365001632386854 +/- 0.00300713782296296,-0.019425399934704546 +/- 0.00123242481803311,-0.050636630754162616 +/- 0.0036132941715370857,0.016748285994123376 +/- 0.0018814272979724373,-0.009729023832843641 +/- 0.0037332791012530987
