,hrv_lineintegral,hrv_ptp,hrv_svd_entropy,hrv_max,hrv_pct_95,hrv_perm_entropy,hrv_mean,hrv_iqr_5_95,hrv_n_above_mean,hrv_n_below_mean,hrv_n_sign_changes,hrv_sum,hrv_skewness,hrv_std,hrv_energy,hrv_iqr,hrv_kurtosis,hrv_peaks,hrv_min,hrv_entropy,hrv_rms,hrv_pct_5
0,0.028040201005025134 +/- 0.0068983259973225556,0.005628140703517614 +/- 0.002358420892033228,0.0244891122278057 +/- 0.0036435915014795704,-0.006834170854271337 +/- 0.0030638159772659766,-0.0016415410385259622 +/- 0.002454722291688087,0.0005695142378559614 +/- 0.0010599190632868873,-0.0038525963149078635 +/- 0.001608389130205404,-0.0002680067001674891 +/- 0.0016870590702866423,0.0019430485762144123 +/- 0.0018640439186926037,-0.000670016750418756 +/- 0.0008475116007151396,0.0 +/- 0.0,-0.005829145728643204 +/- 0.0013417074971189718,0.007135678391959799 +/- 0.001895389636156206,0.008174204355108882 +/- 0.001341707497119001,0.00174204355108879 +/- 0.001997728846348476,0.0044891122278057135 +/- 0.0019943552517436803,0.00345058626465663 +/- 0.0019071953537675283,-0.004623115577889447 +/- 0.0005763702021469042,0.008006700167504188 +/- 0.0029222640582302,0.007135678391959799 +/- 0.001498577503942714,0.003953098827470703 +/- 0.0012870601482277088,0.006834170854271371 +/- 0.0015869640579332675
