,hrv_lineintegral,hrv_ptp,hrv_svd_entropy,hrv_max,hrv_pct_95,hrv_perm_entropy,hrv_mean,hrv_iqr_5_95,hrv_n_above_mean,hrv_n_below_mean,hrv_n_sign_changes,hrv_sum,hrv_skewness,hrv_std,hrv_energy,hrv_iqr,hrv_kurtosis,hrv_peaks,hrv_min,hrv_entropy,hrv_rms,hrv_pct_5
0,0.024904480722473088 +/- 0.005613752154021363,0.012886418895449846 +/- 0.002057548206963519,0.011635984716915626 +/- 0.0033070612560315506,0.011566516151441497 +/- 0.00413921322372535,0.01135811045501911 +/- 0.0025808764137908776,0.010246613407433148 +/- 0.0023157635707931026,0.004411253907606827 +/- 0.0020196723529151265,0.0011114970475859965 +/- 0.0021736002566393763,0.0010767627648489374 +/- 0.0017328891536320334,0.0010767627648489043 +/- 0.001917948967319017,0.0 +/- 0.0,-0.00017367141368528348 +/- 0.00278849452399115,-0.0009725599166376941 +/- 0.0025750264665301546,-0.0014241055922194824 +/- 0.0023529752767544087,-0.0026745397707536923 +/- 0.0028979717795923872,-0.002778742618964902 +/- 0.002599275711548425,-0.0032302882945466904 +/- 0.0018118515256331908,-0.0032650225772837493 +/- 0.0010784421463188702,-0.004480722473080912 +/- 0.0025686935594976283,-0.0074678707884681785 +/- 0.0028611014741522925,-0.010559221952066688 +/- 0.0019783300959913984,-0.020979506773185108 +/- 0.001585649490866738
