,hrv_lineintegral,hrv_ptp,hrv_svd_entropy,hrv_max,hrv_pct_95,hrv_perm_entropy,hrv_mean,hrv_iqr_5_95,hrv_n_above_mean,hrv_n_below_mean,hrv_n_sign_changes,hrv_sum,hrv_skewness,hrv_std,hrv_energy,hrv_iqr,hrv_kurtosis,hrv_peaks,hrv_min,hrv_entropy,hrv_rms,hrv_pct_5
0,0.04016129032258069 +/- 0.004877799097693649,-0.002580645161290307 +/- 0.003748048399555572,0.0071612903225806825 +/- 0.005381975545283646,0.0002580645161290862 +/- 0.0049782043158349545,-0.013548387096774162 +/- 0.003398597984791195,-0.002709677419354806 +/- 0.0034808828284429005,-0.0039032258064515602 +/- 0.0022183137092844103,0.002129032258064556 +/- 0.002478628737070776,-0.010903225806451566 +/- 0.001789087048240262,-0.00845161290322578 +/- 0.0019397801778545643,0.0 +/- 0.0,-0.009290322580645138 +/- 0.002044255421645791,-0.02187096774193542 +/- 0.00264752058434622,-0.0029032258064515815 +/- 0.001413477567755264,-0.0031935483870967228 +/- 0.0014743735331646938,-0.005612903225806409 +/- 0.0030745167890177667,0.001935483870967769 +/- 0.0013609692328857507,-0.0019999999999999684 +/- 0.0012224061497739574,-0.006677419354838676 +/- 0.004659141149815274,-0.0033870967741935097 +/- 0.001595062621300155,0.0006129032258064937 +/- 0.0012363721223701313,-0.016322580645161268 +/- 0.0023669595261734244
