,hrv_lineintegral,hrv_ptp,hrv_svd_entropy,hrv_max,hrv_pct_95,hrv_perm_entropy,hrv_mean,hrv_iqr_5_95,hrv_n_above_mean,hrv_n_below_mean,hrv_n_sign_changes,hrv_sum,hrv_skewness,hrv_std,hrv_energy,hrv_iqr,hrv_kurtosis,hrv_peaks,hrv_min,hrv_entropy,hrv_rms,hrv_pct_5
0,0.011525307797537632 +/- 0.007450597013267708,-0.001504787961696319 +/- 0.001959856194513598,-0.00027359781121752966 +/- 0.00461582293264104,-0.0023597811217510255 +/- 0.005128704817057343,0.0006839945280437742 +/- 0.002108212723313599,-0.00448016415868675 +/- 0.003213500635437575,-0.00906292749658003 +/- 0.002201835650180562,-0.014056087551299602 +/- 0.0026466699608681085,-0.0025307797537619803 +/- 0.0019358374415984988,-0.004001367989056104 +/- 0.0021195554627012605,0.0 +/- 0.0,-0.0031121751025991796 +/- 0.0019252350130010486,-0.0005813953488372214 +/- 0.0022113766293197445,0.0021887824897400708 +/- 0.003055856074376034,-0.004753761969904247 +/- 0.0015556177039048017,0.0007181942544459586 +/- 0.0019613476004021347,-0.00044459644322846214 +/- 0.002017783857729134,-0.011696306429548576 +/- 0.001286928024776106,-0.036183310533515735 +/- 0.0028068788684928996,-0.003522571819425435 +/- 0.0024088360674337033,-0.003898768809849529 +/- 0.002804377564979475,-0.015902872777017796 +/- 0.001972052427269278
