,scl_pct_5,scl_min,scr_lineintegral,scl_sum,scl_max,scl_energy,scl_lineintegral,scl_mean,scl_pct_95,scl_ptp,scr_perm_entropy,scl_iqr,scl_n_sign_changes,scr_rms,scr_svd_entropy,scl_rms,scl_n_above_mean,scr_min,scl_skewness,scr_pct_5,scr_peaks,scl_peaks,scl_perm_entropy,scr_n_sign_changes,scl_kurtosis,scr_entropy,scl_n_below_mean,scr_iqr_5_95,scr_skewness,scr_mean,scl_iqr_5_95,scr_energy,scr_sum,scr_std,scr_iqr,scr_n_above_mean,scr_kurtosis,scr_ptp,scr_pct_95,scl_std,scr_n_below_mean,scr_max,scl_svd_entropy,scl_entropy
0,0.010811657787527396 +/- 0.0011994772302729249,0.012033845189595715 +/- 0.002333376429832191,-0.006236289564399866 +/- 0.001724736810506683,0.005954246317768719 +/- 0.002026102146693162,-0.0017549357568160452 +/- 0.0013817240792885442,-0.005703541209652152 +/- 0.0007521153243497169,-0.004387339392040124 +/- 0.0028134598166673196,0.003227828267000921 +/- 0.0016937096981349676,-0.006675023503603883 +/- 0.002886002662448828,-0.0017862738953306257 +/- 0.0015859079823102545,-0.002005640864932634 +/- 0.0011742396737822033,0.0034785333751174985 +/- 0.001332884382208508,0.003321842682544629 +/- 0.0005091844816443723,-0.0019743027264180644 +/- 0.0011561182541959525,0.010435600125352551 +/- 0.0017674821250019982,-0.0015355687872140478 +/- 0.0017697032784074478,0.0017549357568160452 +/- 0.0007828264491881414,-0.0001566906925728695 +/- 0.0003773611588465093,0.0025697273581949064 +/- 0.0013206711065938922,-0.004481353807583843 +/- 0.00135190564776703,-0.00250705108116579 +/- 0.00028029683202755116,6.267627702913892e-05 +/- 0.00012535255405827782,-0.001817612033845195 +/- 0.0014950624182859975,0.00028204324663112513 +/- 9.401441554370837e-05,-0.0015355687872140478 +/- 0.0008461297398934425,0.00018802883108741674 +/- 0.0004895173723539034,0.0019743027264180536 +/- 0.0016165741618964472,0.0011908492635537172 +/- 0.0010374769888590975,0.0020996552804763424 +/- 0.0008757874404564225,-0.0068317141961767745 +/- 0.0018476218079578398,0.001566906925728595 +/- 0.001821929408179078,-0.006486994672516466 +/- 0.0019116264493888985,-0.0008147916013789058 +/- 0.001839097555765745,0.0030711375744280844 +/- 0.0015530569342981804,-0.005546850517079305 +/- 0.0026850402962572246,-0.00021936696960201952 +/- 0.0007809423876137302,-0.0016922594797869396 +/- 0.000972997473911639,-0.0024130366656220704 +/- 0.0007682639092529913,0.010184895017235952 +/- 0.0020987196051711838,0.0030397994359134817 +/- 0.0011128349047047701,0.0006267627702914336 +/- 0.0011891987440307316,0.0002193669696019973 +/- 0.0009301674760047575,0.006518332811031024 +/- 0.001852929551751099,0.004669382638671249 +/- 0.0017417352844362674
