,scl_max,scr_skewness,scl_entropy,scl_min,scl_iqr_5_95,scl_pct_95,scr_mean,scr_perm_entropy,scr_lineintegral,scr_svd_entropy,scl_iqr,scl_lineintegral,scr_iqr_5_95,scr_pct_5,scr_ptp,scr_sum,scr_kurtosis,scr_rms,scl_n_above_mean,scl_skewness,scl_kurtosis,scl_ptp,scr_std,scr_min,scl_energy,scr_n_below_mean,scr_n_sign_changes,scl_peaks,scl_n_sign_changes,scr_peaks,scl_perm_entropy,scr_entropy,scl_n_below_mean,scr_energy,scl_sum,scr_n_above_mean,scl_rms,scl_pct_5,scr_pct_95,scl_svd_entropy,scl_mean,scr_iqr,scr_max,scl_std
0,0.0360686427457098 +/- 0.004541255637731094,-0.004773790951638079 +/- 0.0019083842350543423,-0.04074882995319814 +/- 0.0033319660715662985,-0.04411856474258972 +/- 0.0030257167981031364,-0.004368174726989105 +/- 0.0013671701903405038,0.04677067082683305 +/- 0.003495236168633431,-0.008361934477379119 +/- 0.0013000103997503473,0.006708268330733213 +/- 0.0013033758860658486,0.09921996879875193 +/- 0.005226558304393981,-0.009578783151326065 +/- 0.002825565453645796,0.009765990639625587 +/- 0.0030026237002830827,-0.007176287051482077 +/- 0.0025271084844076873,0.01017160686427454 +/- 0.0017716155465308271,-0.0023400936037441646 +/- 0.0012421859118498715,-0.0017160686427457495 +/- 0.0009891336963586531,0.02848673946957876 +/- 0.002031917648070522,-0.003151326053042158 +/- 0.001842987759828061,0.005585023400936029 +/- 0.0011628483715185132,0.0009984399375974839 +/- 0.0009339550419404459,0.017503900156006214 +/- 0.001203980117414947,0.009391575663026498 +/- 0.0011794732088259564,0.01538221528861151 +/- 0.0022631123626569273,0.00012480499219966746 +/- 0.0008510565801551382,-0.004648985959438401 +/- 0.0008652371060132144,0.0098283931357254 +/- 0.002453815006681029,0.0014040561622464698 +/- 0.0006581910486654958,0.0 +/- 0.0,0.0 +/- 0.0,-6.240249609985593e-05 +/- 0.00012480499219971186,0.0 +/- 0.0,0.003088923556942258 +/- 0.0022432373751037392,-0.0014040561622465143 +/- 0.0007546575115411988,0.0008736349453978054 +/- 0.0009945321341971348,0.010015600624024934 +/- 0.002029040934525948,-0.0224960998439938 +/- 0.002771296186681633,-0.010795631825273034 +/- 0.000948435828615958,0.03166926677067081 +/- 0.004230617711571301,0.051575663026521036 +/- 0.0020604638977970804,-0.006365054602184117 +/- 0.002569892078873511,-0.00018720748829955668 +/- 0.007826725948512171,-0.01463338533541344 +/- 0.0026638265383452835,0.0019968798751949903 +/- 0.0026847581609109323,0.005429017160686412 +/- 0.002798388433669713,-0.01797191887675511 +/- 0.0026408866108578915
