,scl_pct_5,scl_min,scr_lineintegral,scl_sum,scl_max,scl_energy,scl_lineintegral,scl_mean,scl_pct_95,scl_ptp,scr_perm_entropy,scl_iqr,scl_n_sign_changes,scr_rms,scr_svd_entropy,scl_rms,scl_n_above_mean,scr_min,scl_skewness,scr_pct_5,scr_peaks,scl_peaks,scl_perm_entropy,scr_n_sign_changes,scl_kurtosis,scr_entropy,scl_n_below_mean,scr_iqr_5_95,scr_skewness,scr_mean,scl_iqr_5_95,scr_energy,scr_sum,scr_std,scr_iqr,scr_n_above_mean,scr_kurtosis,scr_ptp,scr_pct_95,scl_std,scr_n_below_mean,scr_max,scl_svd_entropy,scl_entropy
0,0.02298288508557451 +/- 0.002807081296627159,0.02255501222493882 +/- 0.0032539930694880626,0.016809290953545185 +/- 0.002505366935442432,0.013844743276283555 +/- 0.002922022525094815,0.00788508557457207 +/- 0.0020355532769372534,0.005990220048899697 +/- 0.001686199782901428,0.004767726161369145 +/- 0.001388486148117419,0.004645476772616075 +/- 0.0015750731939761838,0.004431540342298234 +/- 0.003562185457964916,0.004187041564792116 +/- 0.0016347284988161733,0.0038508557457212155 +/- 0.0013544327509877995,0.003728606356968167 +/- 0.0015390804782413306,0.0027811735941319915 +/- 0.0008692825582718823,0.0027811735941319915 +/- 0.0011225163613818288,0.0023533007334962885 +/- 0.0014660372805881908,0.0016503667481661988 +/- 0.001612580190497924,0.0011308068459657372 +/- 0.0008863080684596534,0.00042787286063565854 +/- 0.0005668470963017016,6.112469437647982e-05 +/- 0.0011002444987775158,3.056234718823436e-05 +/- 0.0016652973992451437,0.0 +/- 0.0,-6.112469437653534e-05 +/- 0.00012224938875307067,-0.00021393643031790698 +/- 0.0012604884246516788,-0.00042787286063572516 +/- 0.00039138901206803235,-0.0006418092909535988 +/- 0.0008137852662404785,-0.000702933985330123 +/- 0.00045434195438013566,-0.000794621026894915 +/- 0.0015655560482721047,-0.001130806845965826 +/- 0.0018693066850089396,-0.0023533007334963886 +/- 0.0014850281923296394,-0.0027811735941320804 +/- 0.0021061426838655433,-0.003911980440097873 +/- 0.001775774944539591,-0.004370415647921821 +/- 0.0016630523056739325,-0.004431540342298357 +/- 0.0010870060662456398,-0.004737163814180989 +/- 0.0027582412511903257,-0.005440097799511068 +/- 0.0019985064455100027,-0.005898533007335016 +/- 0.001041364611088067,-0.006051344743276343 +/- 0.0013024007183779,-0.006326405867970708 +/- 0.0013325323567598827,-0.006509779951100292 +/- 0.0014338269077921544,-0.007029339853300787 +/- 0.001611421311303689,-0.007426650366748222 +/- 0.0015405969634631532,-0.007640586797066062 +/- 0.0016739686965316885,-0.01005501222493892 +/- 0.002400457880911843,-0.012500000000000044 +/- 0.0025219029640435584
