,scl_pct_5,scl_min,scr_lineintegral,scl_sum,scl_max,scl_energy,scl_lineintegral,scl_mean,scl_pct_95,scl_ptp,scr_perm_entropy,scl_iqr,scl_n_sign_changes,scr_rms,scr_svd_entropy,scl_rms,scl_n_above_mean,scr_min,scl_skewness,scr_pct_5,scr_peaks,scl_peaks,scl_perm_entropy,scr_n_sign_changes,scl_kurtosis,scr_entropy,scl_n_below_mean,scr_iqr_5_95,scr_skewness,scr_mean,scl_iqr_5_95,scr_energy,scr_sum,scr_std,scr_iqr,scr_n_above_mean,scr_kurtosis,scr_ptp,scr_pct_95,scl_std,scr_n_below_mean,scr_max,scl_svd_entropy,scl_entropy
0,-0.004943753700414488 +/- 0.002476967986472343,-0.0030195381882771265 +/- 0.0024796200818675974,0.00032563647128472926 +/- 0.0016292584849990576,-0.0020722320899941083 +/- 0.001413538944501274,0.009502664298401376 +/- 0.0012451001092251602,0.00011841326228532179 +/- 0.0016332876523544977,0.0004736530491414537 +/- 0.0011480591728635775,-0.001480165778567244 +/- 0.0010917163359731041,0.012788632326820547 +/- 0.0017200519889086932,-0.00023682652457081011 +/- 0.0010820406679986575,-0.0005624629958555727 +/- 0.0003613545179317257,0.0019834221432799893 +/- 0.001369773274275814,-0.004351687388987624 +/- 0.0009366069875403427,-0.009413854351687446 +/- 0.0016095058873970597,-0.009058614564831324 +/- 0.0013834602066960149,0.0012433392539964005 +/- 0.001903840756757075,0.0006512729425695252 +/- 0.0008456398376012647,0.0003552397868560986 +/- 0.0004547747630472815,-5.551115123125783e-17 +/- 0.0011465314820033798,-0.0005032563647129007 +/- 0.0021390316044404755,0.0 +/- 0.0,0.0 +/- 0.0,-0.0008288928359976744 +/- 0.0008246529471393553,0.00014801657785668 +/- 0.00014801657785668,0.0017761989342805818 +/- 0.0010169072846250649,0.00017761989342803818 +/- 0.000751247930162783,0.0008584961515689215 +/- 0.0009309760327718419,-0.00242747187685024 +/- 0.0006321538337496376,-0.001983422143280111 +/- 0.0007610988829000965,-0.00355239786856133 +/- 0.0009172251856026998,0.009650680876258089 +/- 0.0019194274810476449,0.0012137359384250535 +/- 0.0011190679793626752,-0.002753108348135036 +/- 0.0024413314292503555,-0.0008584961515690325 +/- 0.0014769058239510187,-0.009887507400828933 +/- 0.0016225209717045425,0.002338661930136121 +/- 0.001103294562083137,-0.005002960331557183 +/- 0.0013001889435167299,-0.0001480165778567688 +/- 0.0005957552337921278,-0.008969804618117272 +/- 0.00138883411554054,0.00559502664298398 +/- 0.0010872923429370554,0.00026642984014205726 +/- 0.0009403422246458492,-0.0017169923031379985 +/- 0.0009342648808797757,-0.002693901716992353 +/- 0.0010953226761397318,0.003907637655417373 +/- 0.0009435984280941083
