,bvp_peaks,bvp_energy,bvp_max,bvp_rms,scr_mean,scr_iqr,scr_ptp,scl_svd_entropy,scr_max,hrv_max,hrv_min,bvp_ptp,scl_entropy,scr_std,scr_svd_entropy,hrv_mean,scr_energy,scr_pct_95,hrv_skewness,bvp_n_sign_changes,bvp_std,hrv_ptp,bvp_svd_entropy,scl_ptp,scr_sum,scr_n_below_mean,hrv_sum,bvp_pct_95,bvp_pct_5,bvp_skewness,bvp_min,bvp_kurtosis,scr_n_above_mean,hrv_n_below_mean,scl_n_above_mean,scl_skewness,scr_skewness,scr_rms,hrv_kurtosis,scl_iqr_5_95,hrv_entropy,scl_perm_entropy,hrv_pct_5,hrv_perm_entropy,scl_pct_5,hrv_energy,bvp_sum,scr_pct_5,scl_n_below_mean,scl_n_sign_changes,scr_min,hrv_n_sign_changes,scr_n_sign_changes,scr_peaks,bvp_entropy,scl_peaks,hrv_rms,bvp_mean,scr_entropy,hrv_iqr,scl_mean,hrv_n_above_mean,hrv_std,scl_iqr,scl_std,scl_lineintegral,hrv_pct_95,bvp_iqr_5_95,scr_kurtosis,scr_iqr_5_95,scr_perm_entropy,scl_kurtosis,scl_min,scr_lineintegral,bvp_lineintegral,scl_energy,hrv_peaks,scl_rms,hrv_iqr_5_95,scl_sum,bvp_iqr,scl_max,scl_pct_95,hrv_lineintegral,hrv_svd_entropy,bvp_perm_entropy,bvp_n_above_mean,bvp_n_below_mean
0,0.05344945355191255 +/- 0.0028338763700695322,0.011816939890710376 +/- 0.0019926164133626705,0.005464480874316946 +/- 0.0019972939231166003,0.0017759562841530019 +/- 0.0017864339932543863,0.017588797814207656 +/- 0.002188192415251551,-0.004849726775956287 +/- 0.000887978142076504,-0.005259562841530063 +/- 0.001951209953153789,-0.006489071038251371 +/- 0.0024004485506564734,-0.006113387978142082 +/- 0.0019882212538016096,0.013831967213114749 +/- 0.002266740916126383,0.002868852459016402 +/- 0.0013763279835799264,0.00143442622950819 +/- 0.00239461040204347,-0.008743169398907114 +/- 0.0023965580318099536,0.002219945355191255 +/- 0.001195355191256816,0.0008196721311475308 +/- 0.0011035173785111793,0.0023565573770491844 +/- 0.0015609829073806709,-0.005088797814207657 +/- 0.002011551136970941,0.002083333333333326 +/- 0.0013267024999696053,-3.4153005464487854e-05 +/- 0.0011270491803278637,0.00457650273224044 +/- 0.0022818706405041108,0.008435792349726755 +/- 0.0024103893427040767,0.0047131147540983905 +/- 0.0022123134891668967,0.0010245901639344135 +/- 0.003356738353908638,-0.004849726775956287 +/- 0.0016004609991611897,-0.005396174863387981 +/- 0.001607732554090138,-0.0005464480874317057 +/- 0.0007356782523407873,0.004508196721311475 +/- 0.001960751379017401,-0.002595628415300555 +/- 0.0017494874965663459,0.004542349726775941 +/- 0.002321650874229164,-0.009494535519125668 +/- 0.0022592671323143684,-0.006352459016393452 +/- 0.0019089055481532951,-0.002937158469945367 +/- 0.0019867540399247257,-0.0014002732240437244 +/- 0.0007855191256830637,0.00030737704918033516 +/- 0.00041689056064664164,0.0015710382513661081 +/- 0.0004878024882884524,-0.00037568306010928867 +/- 0.0006907017901692989,-0.00023907103825137054 +/- 0.00073329612546395,-0.010382513661202209 +/- 0.0014665922509278625,-0.0006147540983606481 +/- 0.000833781121293286,3.415300546447675e-05 +/- 0.0017444798892243265,0.0058743169398907 +/- 0.0012295081967213092,0.0004098360655737543 +/- 0.0008337811212932823,0.0019467213114754077 +/- 0.001340695794152361,-0.000648907103825136 +/- 0.0010740563656773453,-0.00017076502732242814 +/- 0.001513945372903103,-0.0017076502732240595 +/- 0.0012595006089198037,1.1102230246251566e-17 +/- 0.000305473767417992,-0.0022882513661202307 +/- 0.0008912560348838616,-0.0002049180327868938 +/- 0.0006864669140110018,-3.415300546447675e-05 +/- 0.00010245901639343025,-3.415300546447675e-05 +/- 0.0004168905606466289,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.000990437158469959 +/- 0.0017175260875246122,-0.0002049180327868827 +/- 0.00027322404371585285,-3.415300546447675e-05 +/- 0.00028369617018159397,0.001980874316939896 +/- 0.001276061591002001,-0.006386612021857918 +/- 0.0018771729622488117,0.0009562841530054378 +/- 0.0007293086237726235,0.005259562841530052 +/- 0.001333280143165522,-0.0047131147540983576 +/- 0.0021697240675230232,0.00017076502732239486 +/- 0.0017297072762432538,-0.0009562841530054711 +/- 0.0009010181665486981,0.005976775956284153 +/- 0.002382156829572673,0.006796448087431695 +/- 0.0022780336264552315,-0.00023907103825138165 +/- 0.0007644477215027195,0.00030737704918031293 +/- 0.0010183095297729148,0.0013319672131147597 +/- 0.0008833686582225009,0.0009221311475409611 +/- 0.000648907103825119,0.0033128415300546555 +/- 0.002100062723994982,0.007411202185792332 +/- 0.0023762737413659855,0.012295081967213128 +/- 0.0020830533718547645,-0.005908469945355188 +/- 0.002187126044615489,0.0006830601092896127 +/- 0.0009036035898444597,-0.0040983606557377095 +/- 0.0018328426045080349,0.004474043715846987 +/- 0.001235659324803662,-0.009289617486338808 +/- 0.0012942141613043804,0.008538251366120209 +/- 0.0013402607151877272,-0.0040983606557377095 +/- 0.002008940050526311,-0.0002732240437158584 +/- 0.0014871271213850762,0.011270491803278692 +/- 0.00203776419264702,-0.00044398907103826435 +/- 0.0011736912757814063,0.027219945355191243 +/- 0.002224144829940553,0.0023224043715846963 +/- 0.004111999164833991,0.005908469945355199 +/- 0.002711025904708497
