,bvp_n_below_mean,hrv_max,bvp_peaks,scl_max,hrv_svd_entropy,scl_entropy,hrv_pct_95,bvp_lineintegral,scl_svd_entropy,bvp_energy,bvp_max,bvp_iqr_5_95,bvp_pct_95,scl_lineintegral,scr_iqr,scl_rms,bvp_perm_entropy,bvp_ptp,hrv_skewness,scl_pct_95,hrv_entropy,scl_pct_5,scr_svd_entropy,bvp_n_sign_changes,bvp_kurtosis,scl_skewness,scr_pct_95,bvp_svd_entropy,hrv_n_above_mean,hrv_pct_5,scl_perm_entropy,scl_min,hrv_iqr,hrv_std,scl_ptp,scl_energy,scl_kurtosis,hrv_perm_entropy,hrv_n_sign_changes,scr_perm_entropy,scr_lineintegral,scr_rms,bvp_mean,bvp_std,scl_peaks,bvp_entropy,bvp_rms,scl_iqr,hrv_n_below_mean,hrv_energy,hrv_sum,scr_skewness,scr_iqr_5_95,scr_n_sign_changes,scr_pct_5,scr_entropy,bvp_sum,scr_sum,scr_peaks,scr_kurtosis,scl_iqr_5_95,scr_mean,scr_min,scl_n_above_mean,scr_std,scr_n_above_mean,scl_n_sign_changes,hrv_mean,scr_ptp,hrv_kurtosis,scl_n_below_mean,scl_mean,hrv_rms,bvp_skewness,scr_n_below_mean,hrv_peaks,hrv_lineintegral,hrv_ptp,scr_max,scl_std,hrv_iqr_5_95,scr_energy,bvp_n_above_mean,hrv_min,scl_sum,bvp_pct_5,bvp_min,bvp_iqr
0,0.024351092896174865 +/- 0.0015728932977690602,0.07469262295081967 +/- 0.003174760221887869,0.054030054644808735 +/- 0.007236569747622415,-0.021789617486338807 +/- 0.0014311698661036213,-0.018784153005464488 +/- 0.001542566911289079,-0.012329234972677605 +/- 0.002809902072688059,0.009050546448087426 +/- 0.0028868887239076667,0.00382513661202184 +/- 0.0015410538487265714,-0.0034153005464481077 +/- 0.003428934534975721,-0.000273224043715814 +/- 0.000136612021857907,0.0006489071038251138 +/- 0.000493744272363411,-0.00017076502732238374 +/- 0.00017076502732238374,-0.0018784153005464432 +/- 0.0012801683616114278,-0.004508196721311475 +/- 0.0006443976183098889,0.008469945355191254 +/- 0.003935161399134977,-0.02069672131147541 +/- 0.0016745424415479883,-0.01956967213114753 +/- 0.004507808602269709,-0.029781420765027312 +/- 0.0014634074648653384,0.0 +/- 0.0,0.03849043715846995 +/- 0.0035164329823992066,-0.0021857923497267894 +/- 0.0005111553807068054,-0.003825136612021873 +/- 0.0027905325431442102,-0.00433743169398908 +/- 0.0010476681455039575,-0.011953551912568305 +/- 0.0022395623375348265,-0.007240437158469959 +/- 0.0016364957036490348,-0.005908469945355199 +/- 0.001565459923000794,0.0 +/- 0.0,0.00720628415300546 +/- 0.0030640785269613153,0.0 +/- 0.0,-0.0023907103825136613 +/- 0.000989848138400917,0.0002049180327868938 +/- 0.000595477997751432,-0.03271857923497266 +/- 0.004221178840295175,-0.0004098360655737543 +/- 0.00039828906385554707,0.0 +/- 0.0,0.005020491803278682 +/- 0.002356557377049171,0.0 +/- 0.0,6.83060109289535e-05 +/- 0.00045309081835454994,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.028756830601092888 +/- 0.0028810241405687292,0.0 +/- 0.0,0.0 +/- 0.0,-0.0017076502732240705 +/- 0.0007788083504775468,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.005942622950819665 +/- 0.0010154418543250328,0.0 +/- 0.0,0.0015027322404371768 +/- 0.0011850649981487442,-0.000990437158469959 +/- 0.0007552371717041229,0.0007172131147540894 +/- 0.0007552371717040883,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0002049180327868938 +/- 0.00038031177341734713,0.0 +/- 0.0,0.0 +/- 0.0,-0.00010245901639344135 +/- 0.00040554447018572556,0.0 +/- 0.0,-0.0026639344262295193 +/- 0.0006071171050078846,0.0006147540983606592 +/- 0.0008747437482831893,0.0 +/- 0.0,-0.0003415300546448008 +/- 0.0002645480427737417,0.010109289617486328 +/- 0.0014180696374335323,0.0 +/- 0.0,0.007718579234972678 +/- 0.0013847769762782482,0.017793715846994528 +/- 0.0013784450867903506,0.00023907103825137054 +/- 0.0003756830601092836,-0.0024590163934426366 +/- 0.000713135690499329,-0.013797814207650283 +/- 0.001521247093669402,0.003210382513661192 +/- 0.0006864669140109754,0.0015710382513661192 +/- 0.0006692594925637072,0.0 +/- 0.0,0.0014685792349726778 +/- 0.001259963575525743,-0.025136612021857928 +/- 0.003388556490385913,0.002117486338797825 +/- 0.0007606235468346963,-0.006728142076502741 +/- 0.0011332418048522691,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0121243169398907 +/- 0.005396282941436875,-0.00017076502732239486 +/- 0.0005964565982436137,0.009323770491803274 +/- 0.0022241448299405637,0.0 +/- 0.0,-0.004849726775956287 +/- 0.0030386579808108194,0.01311475409836066 +/- 0.002230167720944597
