,hrv_sum,hrv_mean,bvp_std,hrv_max,hrv_energy,hrv_min,bvp_rms,hrv_n_below_mean,hrv_n_above_mean,hrv_rms,scl_svd_entropy,bvp_peaks,hrv_std,bvp_energy,bvp_svd_entropy,hrv_ptp,scr_svd_entropy,hrv_iqr_5_95,bvp_skewness,hrv_lineintegral,bvp_lineintegral,scr_lineintegral,bvp_kurtosis,hrv_svd_entropy,hrv_entropy,scl_ptp,scl_std,hrv_perm_entropy,scr_entropy,bvp_iqr,scl_perm_entropy,scl_skewness,scr_std,scr_perm_entropy,bvp_mean,bvp_sum,scl_min,scr_sum,scr_mean,scr_pct_95,scl_iqr,scl_n_above_mean,scl_n_below_mean,scr_iqr_5_95,scr_peaks,bvp_entropy,hrv_n_sign_changes,scl_peaks,scr_pct_5,scr_energy,scr_n_sign_changes,scl_energy,scl_rms,scr_min,scl_max,scl_sum,scl_mean,scr_n_below_mean,scr_n_above_mean,scr_kurtosis,scl_pct_95,scl_pct_5,hrv_kurtosis,scr_skewness,scr_iqr,scl_kurtosis,scr_ptp,scr_max,bvp_n_above_mean,bvp_n_below_mean,scl_lineintegral,scr_rms,scl_iqr_5_95,hrv_iqr,bvp_max,hrv_skewness,hrv_pct_5,scl_entropy,scl_n_sign_changes,hrv_pct_95,bvp_perm_entropy,hrv_peaks,bvp_ptp,bvp_n_sign_changes,bvp_pct_5,bvp_min,bvp_iqr_5_95,bvp_pct_95
0,0.3677451971688574 +/- 0.005670805055936069,0.3677451971688574 +/- 0.005670805055936069,0.16225143242332324 +/- 0.006761343868435851,0.22163801820020224 +/- 0.009418103961330672,0.1160768452982811 +/- 0.007132534717309777,0.1299629255139872 +/- 0.005237054155592866,0.36100438153016523 +/- 0.006841927873272664,0.17556454330974053 +/- 0.00610304454150648,0.16177957532861478 +/- 0.007805969288420134,0.13033367037411528 +/- 0.0053843253874402575,0.008392315470171918 +/- 0.002797438490057293,0.022210987529491077 +/- 0.00304625953602921,0.21365015166835186 +/- 0.004746056019661423,0.007145264577013833 +/- 0.003066145039580505,-0.01004381530165147 +/- 0.003462837759094387,0.07438490057296934 +/- 0.004139019987738762,-0.009268621503201869 +/- 0.0030268063718405045,0.033670374115267965 +/- 0.006601957038965939,-0.02022244691607683 +/- 0.003172483080754997,0.05156723963599598 +/- 0.0037591758661540183,-0.0046511627906976605 +/- 0.002941344688813137,-0.02012133468149645 +/- 0.0024213043553302127,0.0003370407819346277 +/- 0.0008917260906857172,-0.0022244691607684387 +/- 0.0028367543528817958,0.00026963262554768885 +/- 0.0016220032916098304,-0.024064711830131424 +/- 0.0020121080629051874,-0.023963599595551055 +/- 0.0024603977081226976,-0.0008763060330299721 +/- 0.0009674890525384037,-0.0037074486012807495 +/- 0.0018521916635030672,0.005257836198179999 +/- 0.0036493906797813733,-0.0008763060330299721 +/- 0.0017330583258756255,-0.0028648466464441967 +/- 0.0012723010507702565,-0.016750926862150305 +/- 0.003133029298849917,0.004010785305021936 +/- 0.0025287044802025887,-0.0010785305021907554 +/- 0.0014042916519042554,-0.0011122345803842193 +/- 0.0014382600804416492,-0.010481968318166468 +/- 0.002030373506144794,-0.01954836535220762 +/- 0.002354465682045579,-0.019582069430401073 +/- 0.002385382174482041,-0.016043141220087598 +/- 0.0025050089890208314,-0.000438153016514975 +/- 0.00042765680958709214,-0.000977418267610375 +/- 0.0008452939807202383,-0.000977418267610375 +/- 0.0008452939807202383,-0.016852039096730675 +/- 0.0024444171708080643,0.00360633636670038 +/- 0.0011284576368576647,0.0 +/- 0.0,0.0 +/- 0.0,-0.00023592854735421387 +/- 0.0004276568095870974,-0.0014492753623188358 +/- 0.0005445060472330123,0.003977081226828461 +/- 0.001241115782913505,-0.0012807549713515277 +/- 0.0010743092315813358,0.0011459386585777164 +/- 0.001046455995703411,-0.0077519379844960936 +/- 0.0022559083964518263,0.00016852039096733052 +/- 0.0005886164205113804,0.0027637344118638498 +/- 0.0012133468149646176,0.0014492753623188582 +/- 0.0012705141102103649,0.0014492753623188582 +/- 0.0012705141102103649,0.0001685203909673083 +/- 0.0006076089105938563,0.0001685203909673083 +/- 0.0006076089105938563,0.00013481631277385554 +/- 0.0002235675625450383,-0.009908998988877638 +/- 0.0015751023182403634,0.0031681833501853718 +/- 0.0013994296927554218,0.00424671385237615 +/- 0.001109678303549329,0.0 +/- 0.0,0.011931243680485348 +/- 0.0016036909003532562,-0.002898550724637661 +/- 0.0015312189675228158,0.024705089315807227 +/- 0.0019713284551250094,0.025918436130771827 +/- 0.002128700057248171,0.008459723626558825 +/- 0.0029707425344685425,0.008459723626558825 +/- 0.0029707425344685425,0.03114256825075835 +/- 0.003215870695484084,0.04074823053589486 +/- 0.0026600611422144516,0.03741152679474219 +/- 0.0027464170930183397,-0.006740815638692266 +/- 0.003737963096194598,-0.011223458038422618 +/- 0.0007839368621242249,-0.0017863161442534415 +/- 0.0035092727649141306,0.02012133468149647 +/- 0.004466394449479455,0.009774182676103827 +/- 0.0028037255602407015,6.740815638693887e-05 +/- 0.0007947304430435916,0.02018874283788339 +/- 0.006160474892852963,0.01590832490731382 +/- 0.0031645957787140005,-0.0034041118975395857 +/- 0.0017926641249709498,-0.00724637681159418 +/- 0.0021276325044943247,-0.01594202898550724 +/- 0.004888950519759004,3.3306690738754695e-17 +/- 0.0032503035931894133,0.009605662285136518 +/- 0.0027762423808845513,0.0024603977081226968 +/- 0.003239977086273073,0.0063700707785642185 +/- 0.0032969755841480305
