,bvp_n_below_mean,hrv_max,bvp_peaks,scl_max,hrv_svd_entropy,scl_entropy,hrv_pct_95,bvp_lineintegral,scl_svd_entropy,bvp_energy,bvp_max,bvp_iqr_5_95,bvp_pct_95,scl_lineintegral,scr_iqr,scl_rms,bvp_perm_entropy,bvp_ptp,hrv_skewness,scl_pct_95,hrv_entropy,scl_pct_5,scr_svd_entropy,bvp_n_sign_changes,bvp_kurtosis,scl_skewness,scr_pct_95,bvp_svd_entropy,hrv_n_above_mean,hrv_pct_5,scl_perm_entropy,scl_min,hrv_iqr,hrv_std,scl_ptp,scl_energy,scl_kurtosis,hrv_perm_entropy,hrv_n_sign_changes,scr_perm_entropy,scr_lineintegral,scr_rms,bvp_mean,bvp_std,scl_peaks,bvp_entropy,bvp_rms,scl_iqr,hrv_n_below_mean,hrv_energy,hrv_sum,scr_skewness,scr_iqr_5_95,scr_n_sign_changes,scr_pct_5,scr_entropy,bvp_sum,scr_sum,scr_peaks,scr_kurtosis,scl_iqr_5_95,scr_mean,scr_min,scl_n_above_mean,scr_std,scr_n_above_mean,scl_n_sign_changes,hrv_mean,scr_ptp,hrv_kurtosis,scl_n_below_mean,scl_mean,hrv_rms,bvp_skewness,scr_n_below_mean,hrv_peaks,hrv_lineintegral,hrv_ptp,scr_max,scl_std,hrv_iqr_5_95,scr_energy,bvp_n_above_mean,hrv_min,scl_sum,bvp_pct_5,bvp_min,bvp_iqr
0,0.005380875202593216 +/- 0.0028635413711971397,0.003727714748784472 +/- 0.0027361333899731236,-0.0011669367909237893 +/- 0.004349399836037486,-0.023306320907617483 +/- 0.0027176379797371956,0.0033387358184765238 +/- 0.001035756584030505,0.003435980551053497 +/- 0.001016816022130186,0.022949756888168582 +/- 0.0015666834325568043,0.0015883306320907842 +/- 0.0004686169301394178,0.011993517017828225 +/- 0.002531685470310076,9.72447325770065e-05 +/- 0.00014854378265662343,0.010696920583468428 +/- 0.0022551088662464947,-0.0030145867098865242 +/- 0.0006327138183449929,-0.014003241491085883 +/- 0.002002391599543648,0.0 +/- 0.0,-0.004764991896272275 +/- 0.003433686277243132,-0.0004862236628848882 +/- 0.0008103727714748698,-0.01371150729335494 +/- 0.0021208865870931165,0.0011345218800648538 +/- 0.0009422652741490103,0.00032414910858997726 +/- 0.0003550875575398119,-0.017179902755267408 +/- 0.004814460031891946,-0.002625607779578576 +/- 0.0008257853616114551,-0.017244732576985368 +/- 0.002268117430733983,-0.0018476499189626905 +/- 0.0006807131280389042,0.002463533225283665 +/- 0.0009527998999480783,0.0007455429497569166 +/- 0.0017578926240461967,0.00022690437601300407 +/- 0.001288874901268781,0.0 +/- 0.0,-0.00038897893030791496 +/- 0.0016451964396044716,-0.0004213938411668949 +/- 0.00038490574026052524,-0.0008103727714748432 +/- 0.0003903272148717084,-0.0008752025931928475 +/- 0.00045956067678309736,0.03306320907617506 +/- 0.0035567887777880614,0.0014586709886547978 +/- 0.000931047430557216,-0.004376012965964326 +/- 0.002071766765805484,0.033387358184765 +/- 0.002920941413567291,0.0 +/- 0.0,-0.0015559157212317487 +/- 0.0006285484418043943,0.0007455429497569166 +/- 0.00045956067678306847,0.0 +/- 0.0,0.0 +/- 0.0,0.009854132901134549 +/- 0.0005651732827929513,0.0 +/- 0.0,0.00016207455429501083 +/- 0.00016207455429501083,-0.001037277147487814 +/- 0.0001944894651539686,0.0 +/- 0.0,0.0 +/- 0.0,-0.001329011345218778 +/- 0.00022690437601298027,0.0009724473257698874 +/- 0.00041001979386299126,0.0 +/- 0.0,-0.00022690437601292636 +/- 0.0011691856594406146,-0.0038249594813614006 +/- 0.002416161446169757,0.0 +/- 0.0,-0.0017504051863857172 +/- 0.0004629775318342228,0.0 +/- 0.0,-0.003176661264181491 +/- 0.0007643323256111208,3.241491085901327e-05 +/- 0.00017455963718427788,3.241491085900217e-05 +/- 9.72447325770065e-05,0.0 +/- 0.0,0.0 +/- 0.0,-0.0036952998379254144 +/- 0.0006674638665145697,-0.007682333873581826 +/- 0.0017698066378889661,0.0010696920583468605 +/- 0.0006807131280388958,0.0 +/- 0.0,0.0 +/- 0.0,-0.00012965964343596424 +/- 0.00015879998332465932,3.241491085902437e-05 +/- 0.00030580165744106195,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0011669367909238448 +/- 0.0006351999332987223,0.0 +/- 0.0,-0.003176661264181491 +/- 0.00031759996664935947,0.0 +/- 0.0,-0.014683954619124773 +/- 0.0016275384389800153,0.0 +/- 0.0,-0.002333873581847612 +/- 0.0006285484418043897,0.00803889789303085 +/- 0.0012024140674873015,0.0006807131280389345 +/- 0.0010296518751551791,-0.0006482982171798657 +/- 0.00032414910858995504,0.00035656401944896834 +/- 0.00042139384116693,0.0 +/- 0.0,0.0035008103727715125 +/- 0.0012786439496477175,-0.0425607779578606 +/- 0.006071287709539596,-0.003695299837925425 +/- 0.0005063370940620342,0.02833063209076179 +/- 0.0018519101273368655,0.0016207455429497863 +/- 0.0008200395877259957,-0.0002593192868719285 +/- 0.0001944894651539464,-0.007487844408427835 +/- 0.0022196522937789403
