,bvp_n_below_mean,hrv_pct_95,bvp_perm_entropy,scl_entropy,hrv_rms,bvp_svd_entropy,scr_svd_entropy,scr_lineintegral,bvp_min,scr_max,scl_ptp,bvp_iqr_5_95,bvp_kurtosis,bvp_n_above_mean,hrv_skewness,hrv_energy,scr_rms,scl_max,scl_kurtosis,scr_ptp,hrv_entropy,scl_sum,hrv_sum,scl_lineintegral,scl_perm_entropy,scr_iqr_5_95,scr_entropy,bvp_rms,bvp_pct_95,hrv_mean,hrv_pct_5,scr_std,bvp_skewness,hrv_n_below_mean,hrv_n_sign_changes,hrv_kurtosis,hrv_iqr,hrv_iqr_5_95,hrv_peaks,hrv_svd_entropy,bvp_mean,bvp_std,bvp_energy,bvp_sum,scl_peaks,scl_skewness,bvp_entropy,scr_perm_entropy,scl_n_sign_changes,scr_min,scr_n_below_mean,scr_skewness,scr_energy,scr_n_above_mean,scr_pct_95,scr_n_sign_changes,scr_sum,scl_iqr_5_95,scl_n_above_mean,scr_peaks,bvp_pct_5,scr_pct_5,hrv_n_above_mean,scr_mean,hrv_std,scl_energy,scl_n_below_mean,scr_kurtosis,hrv_lineintegral,hrv_min,scl_rms,bvp_max,hrv_ptp,bvp_peaks,scl_min,bvp_iqr,hrv_perm_entropy,scl_pct_95,scl_iqr,scl_pct_5,scl_std,bvp_lineintegral,bvp_n_sign_changes,scl_svd_entropy,scl_mean,hrv_max,bvp_ptp,scr_iqr
0,-0.0044939577039274535 +/- 0.0023122763617585526,-0.0016616314199395243 +/- 0.001673604214966787,0.025679758308157153 +/- 0.003913669609677223,-0.012009063444108703 +/- 0.0017857387337669073,0.0 +/- 0.0,-0.004003021148036201 +/- 0.005309082105978848,0.0 +/- 0.0,-0.011555891238670646 +/- 0.0009433531719634884,0.01839123867069491 +/- 0.002707732895807134,-0.0019637462235648885 +/- 0.0011429566427810956,0.04418429003021155 +/- 0.003465277869170535,0.0001888217522658886 +/- 0.0004222182736970625,0.0045694864048338776 +/- 0.001906632260024819,0.17148791540785507 +/- 0.006591907728871486,-0.007666163141993898 +/- 0.0011209080120585788,-0.0005664652567975104 +/- 0.00034817010790378375,0.0 +/- 0.0,-0.004531722054380616 +/- 0.0029639602523185054,-0.00022658610271898417 +/- 0.00025050036180927716,-0.0352341389728096 +/- 0.0026812688821752336,-0.00947885196374616 +/- 0.00031369425464193015,-0.0030966767371600756 +/- 0.0018942501818707538,-0.012953172205438023 +/- 0.0014033915540832376,0.0 +/- 0.0,0.006382175226586173 +/- 0.0006419939577039457,0.0 +/- 0.0,0.0012084592145015448 +/- 0.0029917375106251476,0.025113293051359564 +/- 0.0021710396301819744,0.0007930513595166388 +/- 0.0005191739835675193,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.003814199395770468 +/- 0.001151038569042907,0.0019259818731118372 +/- 0.0004909365558912526,0.0 +/- 0.0,0.00030211480362540843 +/- 0.0004716765859817335,0.0011706948640483716 +/- 0.0006193813998057851,0.0 +/- 0.0,0.0 +/- 0.0,-0.0021148036253776036 +/- 0.0023595920471017034,0.0 +/- 0.0,-0.0035876132930513062 +/- 0.001374643105981961,0.0 +/- 0.0,-0.001774924471299033 +/- 0.0002949490058877219,0.0 +/- 0.0,-0.006835347432024119 +/- 0.000976776220270203,0.0 +/- 0.0,0.0012839879154078915 +/- 0.0008134690040988908,0.0 +/- 0.0,0.0 +/- 0.0,0.0004909365558912526 +/- 0.00033987915407855955,0.0 +/- 0.0,-0.00011329305135946433 +/- 0.00029494900588767216,0.0 +/- 0.0,0.03663141993957708 +/- 0.002240543349575712,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.020468277945619274 +/- 0.0008064258498512971,-0.00030211480362531964 +/- 0.0008743079231714431,-0.004607250755286951 +/- 0.0013803373778320995,0.00030211480362540843 +/- 0.00037001355631162804,0.0 +/- 0.0,-0.0038141993957703456 +/- 0.0015148165498588778,0.0 +/- 0.0,0.0 +/- 0.0,0.028549848942598266 +/- 0.0020903855744861207,0.00011329305135953094 +/- 0.0003398791540785435,-0.0043429003021147276 +/- 0.00048509186475319407,-0.003700906344410815 +/- 0.0012271961336307968,0.03459214501510579 +/- 0.003433026639686875,0.016427492447129977 +/- 0.004465943810620859,0.016842900302114862 +/- 0.002170711157583049,-0.04531722054380659 +/- 0.0028209742291515193,0.0 +/- 0.0,0.03274169184290034 +/- 0.002328257196646278,0.00302114803625384 +/- 0.0018345857706180072,-0.02805891238670688 +/- 0.004765047019217468,0.0 +/- 0.0,0.00041540785498493936 +/- 0.0009471250909353718,0.003927492447129977 +/- 0.0016736042149667943,0.022620845921450205 +/- 0.002966124692727956,0.0 +/- 0.0,-0.0031722054380664113 +/- 0.001172520747451658,0.0006419939577039458 +/- 0.00044842681597576496,-0.020845921450150982 +/- 0.0032521223778868647
