,bvp_n_below_mean,hrv_pct_95,bvp_perm_entropy,scl_entropy,hrv_rms,bvp_svd_entropy,scr_svd_entropy,scr_lineintegral,bvp_min,scr_max,scl_ptp,bvp_iqr_5_95,bvp_kurtosis,bvp_n_above_mean,hrv_skewness,hrv_energy,scr_rms,scl_max,scl_kurtosis,scr_ptp,hrv_entropy,scl_sum,hrv_sum,scl_lineintegral,scl_perm_entropy,scr_iqr_5_95,scr_entropy,bvp_rms,bvp_pct_95,hrv_mean,hrv_pct_5,scr_std,bvp_skewness,hrv_n_below_mean,hrv_n_sign_changes,hrv_kurtosis,hrv_iqr,hrv_iqr_5_95,hrv_peaks,hrv_svd_entropy,bvp_mean,bvp_std,bvp_energy,bvp_sum,scl_peaks,scl_skewness,bvp_entropy,scr_perm_entropy,scl_n_sign_changes,scr_min,scr_n_below_mean,scr_skewness,scr_energy,scr_n_above_mean,scr_pct_95,scr_n_sign_changes,scr_sum,scl_iqr_5_95,scl_n_above_mean,scr_peaks,bvp_pct_5,scr_pct_5,hrv_n_above_mean,scr_mean,hrv_std,scl_energy,scl_n_below_mean,scr_kurtosis,hrv_lineintegral,hrv_min,scl_rms,bvp_max,hrv_ptp,bvp_peaks,scl_min,bvp_iqr,hrv_perm_entropy,scl_pct_95,scl_iqr,scl_pct_5,scl_std,bvp_lineintegral,bvp_n_sign_changes,scl_svd_entropy,scl_mean,hrv_max,bvp_ptp,scr_iqr
0,0.08943894389438947 +/- 0.005390889842877752,0.04034653465346538 +/- 0.0020361324553222855,0.03469471947194723 +/- 0.00406494463704521,0.024298679867986818 +/- 0.003229700086806909,0.022277227722772297 +/- 0.0016083819050839983,0.01691419141914193 +/- 0.0025025991564526563,0.01472772277227724 +/- 0.0020382210110619957,0.014480198019802003 +/- 0.0013104274071178703,0.014438943894389444 +/- 0.0015435880308473468,0.012830033003300345 +/- 0.0009122666826524618,0.009488448844884501 +/- 0.0017982256367741905,0.009034653465346553 +/- 0.001469596792950217,0.008828382838283855 +/- 0.00268120079360921,0.007013201320132045 +/- 0.001543588030847329,0.005775577557755829 +/- 0.001779196258485801,0.0045792079207921275 +/- 0.0010984758214269284,0.0040429042904290835 +/- 0.0011343009145930265,0.0029702970297030063 +/- 0.0005152638612539884,0.002681518151815232 +/- 0.00046123514387372765,0.002681518151815221 +/- 0.00042272899199504414,0.0024339933993399953 +/- 0.0009666150588993403,0.001980198019802026 +/- 0.002473872005043716,0.0018151815181518427 +/- 0.0007192902547096832,0.0014851485148515086 +/- 0.002327844221066963,0.0011963696369637344 +/- 0.0015152118541424996,0.0008250825082508628 +/- 0.00031955308137022055,0.0007838283828383363 +/- 0.00038919064076140117,0.0006188118811881526 +/- 0.0003803442432876627,0.0005775577557756261 +/- 0.0007192902547096909,0.0004537953795380023 +/- 0.000288778877887798,0.00041254125412545364 +/- 0.00031955308137026354,4.1254125412548695e-05 +/- 0.00012376237623764607,3.3306690738754695e-17 +/- 0.0011813383715574585,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-4.125412541253759e-05 +/- 0.00012376237623761279,-8.250825082507518e-05 +/- 0.00016501650165015038,-0.00016501650165012816 +/- 0.0003300330033003396,-0.0003300330033003007 +/- 0.0007783812815228177,-0.00037128712871283833 +/- 0.0003426825025955997,-0.0004125412541253759 +/- 0.0,-0.0004950495049504622 +/- 0.0014851485148514854,-0.0007838283828382365 +/- 0.001243796487762491,-0.0007838283828382475 +/- 0.00034268250259564384,-0.0013201320132012917 +/- 0.0003596451273548397,-0.0017326732673266898 +/- 0.0009551020546856589,-0.0017739273927392385 +/- 0.0016089108910891075,-0.0018151815181517872 +/- 0.0020725836117294746,-0.002145214521452099 +/- 0.0008614114281279385,-0.002268976897689734 +/- 0.0007662613705035599,-0.002846534653465327 +/- 0.0010509685810938059,-0.0028877887788778646 +/- 0.0017599611392493124,-0.003630363036303608 +/- 0.0008414223619790164,-0.004991749174917459 +/- 0.0021551085621467005,-0.005363036303630331 +/- 0.00045191630157191963,-0.0073432343234323015 +/- 0.001314965136180624,-0.0077970297029702484 +/- 0.003000227365606721,-0.00820957095709569 +/- 0.0020415582560492944,-0.009117161716171596 +/- 0.0020828226998951135,-0.013902640264026368 +/- 0.0023773976129082453,-0.017615511551155115 +/- 0.0013563764210209259,-0.021823432343234306 +/- 0.0029197313992113142
