,bvp_rms,hrv_sum,hrv_mean,hrv_max,hrv_min,bvp_pct_95,bvp_iqr_5_95,bvp_pct_5,hrv_n_below_mean,hrv_n_above_mean,scr_lineintegral,hrv_energy,scr_std,bvp_lineintegral,hrv_lineintegral,bvp_n_above_mean,bvp_n_below_mean,scl_ptp,scl_std,bvp_min,scl_iqr,bvp_skewness,bvp_std,bvp_peaks,scr_svd_entropy,hrv_std,bvp_ptp,scl_pct_5,bvp_perm_entropy,scl_entropy,scr_mean,scr_sum,scl_max,scr_perm_entropy,scl_perm_entropy,bvp_kurtosis,scr_kurtosis,scl_kurtosis,scr_entropy,hrv_iqr,hrv_perm_entropy,hrv_ptp,hrv_entropy,bvp_max,scl_n_sign_changes,hrv_kurtosis,hrv_peaks,hrv_n_sign_changes,bvp_entropy,scl_energy,scl_peaks,scr_pct_5,scr_iqr_5_95,scr_min,scr_pct_95,scl_svd_entropy,scl_rms,bvp_mean,bvp_sum,scr_peaks,scr_skewness,scl_min,scl_skewness,hrv_rms,scl_mean,scl_sum,scl_n_below_mean,scl_n_above_mean,scr_n_below_mean,scr_n_above_mean,hrv_skewness,scr_n_sign_changes,bvp_svd_entropy,scr_energy,scr_iqr,hrv_svd_entropy,bvp_n_sign_changes,hrv_iqr_5_95,scr_rms,scr_ptp,scr_max,scl_iqr_5_95,scl_lineintegral,bvp_energy,bvp_iqr,hrv_pct_5,scl_pct_95,hrv_pct_95
0,0.31741151233464426 +/- 0.006904602190674761,0.022238112263139032 +/- 0.007934820449670987,0.022238112263139032 +/- 0.007934820449670987,0.020343224883804033 +/- 0.007748420662317282,-0.02985341437254204 +/- 0.005107117304237396,-0.00021451555237758101 +/- 0.0007533538614839518,0.009438684304612055 +/- 0.0022959734512695423,0.04229531641043973 +/- 0.0035431161466933253,0.0645334286735788 +/- 0.009006886205341106,0.13124776546299602 +/- 0.005938482940632416,0.012763675366464056 +/- 0.0034554468692390913,0.05509474436896673 +/- 0.0033479777929523165,0.011655345012513373 +/- 0.0012711039567130005,0.08741508759385051 +/- 0.0026862071871665066,0.13085448695030383 +/- 0.0053557335176471895,0.01655345012513403 +/- 0.0015993042006682164,0.01655345012513403 +/- 0.0015993042006682164,0.005505899177690343 +/- 0.0016631681586861651,0.0008223096174472145 +/- 0.00048100193232299636,0.04018591347872719 +/- 0.0035074003484964413,0.0031462281015373185 +/- 0.0010820697855145908,0.007794065069717515 +/- 0.001821628774094682,0.036253128351805476 +/- 0.006646905920405936,0.0011798355380764902 +/- 0.002690011341576931,0.011369324276009984 +/- 0.0023269417368999654,0.14250983196281725 +/- 0.005576029092565441,0.01623167679656773 +/- 0.0031986084013364323,0.001287093314265253 +/- 0.0008026437011313625,0.030675723989989235 +/- 0.0028637803924920725,0.0032534858777261144 +/- 0.001847063475593779,0.0002502681444404353 +/- 0.0002792366705722751,0.0002502681444404353 +/- 0.0002792366705722751,0.00318198069360025 +/- 0.00161045486300397,0.0035395066142294928 +/- 0.0017401635357365782,0.000536288880943836 +/- 0.0008034395800587828,-0.0016803718269574942 +/- 0.0011311613885989608,0.0003575259206292203 +/- 0.0007499526980122619,-0.001859134787272132 +/- 0.0011396051090818192,0.0008580622095101575 +/- 0.0012508298666096297,-0.0024311762602789 +/- 0.0024965449052693667,-0.0003932785126921967 +/- 0.0005410348927572873,0.00203789774758667 +/- 0.0015506076826743947,-0.004790847336431936 +/- 0.0019200173875005442,-4.4408920985006264e-17 +/- 0.000505618005853825,0.0003575259206292092 +/- 0.0010961537158924455,0.0007865570253843268 +/- 0.0009016460645633614,7.150518412583074e-05 +/- 0.00021451555237754773,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,3.575259206292092e-05 +/- 0.00010725777618876275,0.0003932785126921301 +/- 0.00029698333439103424,0.0 +/- 0.0,0.00028602073650336736 +/- 0.0002145155523775255,0.04590632820879511 +/- 0.0039171529280807565,0.0008938148015730785 +/- 0.0007709638417178253,0.00014301036825165037 +/- 0.0008930994634820766,0.00014301036825165037 +/- 0.0008930994634820766,-0.001036825169824851 +/- 0.0004060713869002705,0.0002502681444404464 +/- 0.0003217733285662883,0.0008580622095101687 +/- 0.0007361909289229103,0.00010725777618874055 +/- 0.0005776008016232934,0.30128709331426523 +/- 0.008469743029440006,0.001251340722202321 +/- 0.0008191947970961544,0.001251340722202321 +/- 0.0008191947970961544,0.0 +/- 0.0,0.0 +/- 0.0,0.0005362888809438248 +/- 0.0004592503603384123,0.0005362888809438248 +/- 0.0004592503603384123,0.002109402931712501 +/- 0.000991449740712347,-0.001144082946013625 +/- 0.0008430336877047834,-0.005827672506256732 +/- 0.0014571100373482174,3.575259206290981e-05 +/- 0.00019253360054110084,-0.0005720414730068346 +/- 0.000457856577578325,-0.028602073650339687 +/- 0.0025632389458612737,0.014444047193421494 +/- 0.0035544622156986807,-0.0009295673936360771 +/- 0.007069979031424117,-0.0009295673936360771 +/- 0.0005106491547045384,-0.003396496245977876 +/- 0.0009492969644155721,-0.003360743653914955 +/- 0.000753353861483936,-0.0008223096174472921 +/- 0.0008468158228335441,-0.00014301036825172808 +/- 0.0009486234652428883,-0.01026099392205937 +/- 0.0018581031762869152,0.010046478369681788 +/- 0.0027483024727890863,0.23957811941365742 +/- 0.006570019123453842,-0.0018948873793350307 +/- 0.0016231046782718972,0.21008223096174472 +/- 0.007686724147516154
