,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy,bvp_peaks,bvp_max,bvp_svd_entropy,hrv_std,bvp_std,hrv_sum,bvp_iqr_5_95,bvp_energy,bvp_ptp,bvp_rms,bvp_kurtosis,scl_max,bvp_pct_95,scr_sum,hrv_max,hrv_lineintegral,hrv_pct_5,scr_energy,hrv_mean,scr_mean,bvp_lineintegral,scr_max,hrv_ptp,scl_svd_entropy,bvp_pct_5,hrv_iqr_5_95,hrv_n_below_mean,scl_lineintegral,scr_svd_entropy,scr_pct_95,hrv_entropy,scr_iqr,hrv_iqr,scl_energy,hrv_kurtosis,scl_n_above_mean,hrv_skewness,bvp_sum,hrv_energy,scr_pct_5,bvp_iqr,scr_n_below_mean,scr_perm_entropy,bvp_mean,scr_kurtosis,scr_skewness,hrv_perm_entropy,scr_peaks,scr_n_sign_changes,scl_peaks,bvp_entropy,hrv_n_sign_changes,scl_n_sign_changes,hrv_svd_entropy,scr_entropy,scr_min,bvp_skewness,scl_n_below_mean,scl_kurtosis,hrv_n_above_mean,scl_skewness,scr_n_above_mean,bvp_n_sign_changes,hrv_peaks,scl_iqr,scl_perm_entropy,scr_lineintegral,scr_rms,scr_iqr_5_95,scl_ptp,scl_pct_95,scl_std,hrv_pct_95,scl_rms,hrv_rms,scr_std,bvp_min,scl_entropy,scl_sum,scl_iqr_5_95,scl_pct_5,scl_mean,scr_ptp,scl_min,hrv_min
0,-0.015991091314031248 +/- 0.00217716693271268,-0.0010690423162584063 +/- 0.0034914775843680104,-0.004810690423162655 +/- 0.003628581176733408,-0.02899777282850786 +/- 0.0032820377763543187,-0.010467706013363077 +/- 0.0022382796483565513,-0.017772828507795147 +/- 0.002903534697146062,0.0004454342984409387 +/- 0.00124403029343155,0.0059242761692649745 +/- 0.0021551840362410697,0.011848552338530027 +/- 0.001953827367435308,-0.011314031180400952 +/- 0.0019436458110709562,-0.0008908685968820329 +/- 0.001195225644988767,-0.004766146993318554 +/- 0.0014509129153587794,-0.009309576837416556 +/- 0.0012026726057906409,-0.004187082405345277 +/- 0.0013392691651111712,-4.4408920985006264e-17 +/- 0.001951795305140909,-0.0012472160356348128 +/- 0.0016996689557540446,-0.000757238307349728 +/- 0.0026803895560499626,-0.0026726057906459435 +/- 0.001195225644988738,-0.0008463251670379091 +/- 0.0015867717710963854,0.0012472160356347018 +/- 0.001980054411660843,0.003296213808463211 +/- 0.0009999975198504854,0.0011581291759464984 +/- 0.0009172053577716798,-0.00325167037861922 +/- 0.0018044213007152822,-0.01024498886414259 +/- 0.0011091224586181382,-0.005835189309576894 +/- 0.0015615633089494881,0.0020935412026725888 +/- 0.0014233002502156186,0.0029844097995545215 +/- 0.0011100165518375985,-0.017193763919821893 +/- 0.0010389223866094195,0.0006681514476614247 +/- 0.001716512148596686,-8.90868596882477e-05 +/- 0.0005909353746735678,0.00017817371937633997 +/- 0.0010764406212556302,0.0011581291759464984 +/- 0.0017043319794840998,0.0040534521158128835 +/- 0.0010244988864142573,4.454342984403503e-05 +/- 0.0013130871245419836,-0.0018262806236080897 +/- 0.001386581952451977,-0.00017817371937643988 +/- 0.0014800220691168198,-0.0014253897550112083 +/- 0.0016402630413828076,-4.454342984414605e-05 +/- 0.0007572383073496601,0.0005790645879732214 +/- 0.0005651927634944019,-0.00026726057906460986 +/- 0.0002954676873368081,4.454342984409054e-05 +/- 0.00013363028953227162,0.0011135857461023967 +/- 0.0013837171106466954,-0.00022271714922053042 +/- 0.0004564343325594525,0.02534521158129168 +/- 0.002957697158313407,-0.0018708240534522024 +/- 0.000791821328936817,4.4543429844068336e-05 +/- 0.0008321399417492164,8.908685968815888e-05 +/- 0.00047974742157099864,-0.001559020044543491 +/- 0.0006972149595767863,-0.0016035634743875927 +/- 0.0009172053577716786,-0.0016035634743875927 +/- 0.0006042164795657307,0.00026726057906454324 +/- 0.00021821734902296376,0.0 +/- 0.0,0.00017817371937636217 +/- 0.00021821734902296376,0.0 +/- 0.0,0.0 +/- 0.0,0.000623608017817312 +/- 0.0002954676873368081,-0.004810690423162645 +/- 0.001461133137359165,0.0003118040089086449 +/- 0.00028521711525310837,8.908685968818108e-05 +/- 0.00017817371937636217,-0.03469933184855238 +/- 0.002997676856728956,0.0006681514476614247 +/- 0.000725114503167033,-0.0005345211581292197 +/- 0.0003333325066168595,0.00022271714922046383 +/- 0.0006972149595767793,-0.0023162583518931746 +/- 0.0008637291505418756,-0.0005790645879733214 +/- 0.0006621856903037366,-0.003919821826280689 +/- 0.0010118322219688702,-0.0002672605790646321 +/- 0.0005704342305062861,0.0028953229398663294 +/- 0.0008030181014396363,0.00026726057906454324 +/- 0.00035634743875276597,0.006280623608017788 +/- 0.0017417563292665618,-0.001781737193763977 +/- 0.0012909912468765672,0.0009354120267260346 +/- 0.0015615633089495233,-0.0017817371937639882 +/- 0.0012755297161047936,-0.007706013363029007 +/- 0.002012357594312086,0.004097995545656974 +/- 0.0011751363882648467,-0.002182628062360847 +/- 0.0013130871245419769,-0.0014253897550112193 +/- 0.0018235625381255002,0.004276169265033369 +/- 0.0014253897550111313,0.0010244988864142046 +/- 0.001145208029593105,-0.0063251670378619675 +/- 0.0014611331373591764,-0.002271714922049062 +/- 0.002035883275194022,-0.0007126948775056264 +/- 0.001632989111788288,-0.006770601336302961 +/- 0.0012724148647737764,-0.003919821826280689 +/- 0.0018016702375195188,0.0023608017817371542 +/- 0.002118038918123608,-0.0007126948775056264 +/- 0.001231204896310511,0.0012917594654788035 +/- 0.0014149113740996619,0.0057461024498886015 +/- 0.001099239436904484
