,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy,bvp_peaks,bvp_max,bvp_svd_entropy,hrv_std,bvp_std,hrv_sum,bvp_iqr_5_95,bvp_energy,bvp_ptp,bvp_rms,bvp_kurtosis,scl_max,bvp_pct_95,scr_sum,hrv_max,hrv_lineintegral,hrv_pct_5,scr_energy,hrv_mean,scr_mean,bvp_lineintegral,scr_max,hrv_ptp,scl_svd_entropy,bvp_pct_5,hrv_iqr_5_95,hrv_n_below_mean,scl_lineintegral,scr_svd_entropy,scr_pct_95,hrv_entropy,scr_iqr,hrv_iqr,scl_energy,hrv_kurtosis,scl_n_above_mean,hrv_skewness,bvp_sum,hrv_energy,scr_pct_5,bvp_iqr,scr_n_below_mean,scr_perm_entropy,bvp_mean,scr_kurtosis,scr_skewness,hrv_perm_entropy,scr_peaks,scr_n_sign_changes,scl_peaks,bvp_entropy,hrv_n_sign_changes,scl_n_sign_changes,hrv_svd_entropy,scr_entropy,scr_min,bvp_skewness,scl_n_below_mean,scl_kurtosis,hrv_n_above_mean,scl_skewness,scr_n_above_mean,bvp_n_sign_changes,hrv_peaks,scl_iqr,scl_perm_entropy,scr_lineintegral,scr_rms,scr_iqr_5_95,scl_ptp,scl_pct_95,scl_std,hrv_pct_95,scl_rms,hrv_rms,scr_std,bvp_min,scl_entropy,scl_sum,scl_iqr_5_95,scl_pct_5,scl_mean,scr_ptp,scl_min,hrv_min
0,0.05334158415841589 +/- 0.0030262087351639287,0.053217821782178265 +/- 0.002946133840157941,0.03721122112211226 +/- 0.002258074617723421,0.03419966996699675 +/- 0.0024086898641905927,0.014397689768976952 +/- 0.0018674043395637378,0.009818481848184868 +/- 0.0023684323588130988,0.008209570957095758 +/- 0.0006242881992748052,0.007879537953795413 +/- 0.0018764959431590998,0.007590759075907627 +/- 0.0011100349873823297,0.007301980198019853 +/- 0.001381243320361667,0.007136963696369669 +/- 0.0008663366336633846,0.006188118811881227 +/- 0.0018632986453195042,0.005404290429042957 +/- 0.0016341008515130726,0.004661716171617214 +/- 0.0008052484032979888,0.004414191419141955 +/- 0.0013052221138247996,0.004331683168316858 +/- 0.001512963764100033,0.004249174917491804 +/- 0.0016609589223760166,0.004166666666666719 +/- 0.0016547995973705898,0.003960396039603997 +/- 0.001125262516252944,0.003960396039603997 +/- 0.0027931206072294972,0.0036303630363036855 +/- 0.0012485763985496427,0.003630363036303674 +/- 0.0018705914271872303,0.0033415841584158667 +/- 0.0012708681353753484,0.0025577557755775858 +/- 0.0008209467302859808,0.0024752475247525217 +/- 0.001122233540324717,0.0021864686468647367 +/- 0.0009595464809911796,0.002062706270627113 +/- 0.0019611987333341165,0.002021452145214575 +/- 0.0016444827910886718,0.0019389438943894777 +/- 0.001011357316182456,0.0017326732673267787 +/- 0.0007333493743659664,0.0013613861386138847 +/- 0.0009943870291414239,0.0013201320132013694 +/- 0.0009000587553329863,0.0013201320132013583 +/- 0.0006337578999891548,0.0013201320132013583 +/- 0.0009371135884159022,0.0012788778877888206 +/- 0.0012020463930968114,0.0012376237623762721 +/- 0.0008041909525419907,0.0011551155115511968 +/- 0.0007562006097286835,0.0009488448844884645 +/- 0.0008052484032979883,0.0007838283828383141 +/- 0.0007251813461735456,0.0007425742574257765 +/- 0.0007562006097286908,0.000495049504950551 +/- 0.00024752475247524774,0.00041254125412545364 +/- 0.0018994825797394802,0.00033003300330038956 +/- 0.0003087176061694783,0.0002887788778878408 +/- 0.0015660274666751154,0.00024752475247529214 +/- 0.0005283105806462745,0.00020627062706273235 +/- 0.0002767410863242565,0.00012376237623764607 +/- 0.00018905015243220568,8.250825082513069e-05 +/- 0.0007783812815228236,4.1254125412582e-05 +/- 0.0006509791187318161,4.1254125412570894e-05 +/- 0.0005035707762266359,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-4.125412541250428e-05 +/- 0.0009488448844884481,-4.125412541253759e-05 +/- 0.00012376237623761279,-8.250825082507518e-05 +/- 0.00024752475247522557,-0.00016501650165013927 +/- 0.0005595981834261799,-0.00020627062706265464 +/- 0.0005611167701623484,-0.00020627062706268795 +/- 0.00020627062706268795,-0.00024752475247521446 +/- 0.0004950495049504751,-0.00028877887788775203 +/- 0.0006664807929622054,-0.00033003300330027854 +/- 0.0007999471711908202,-0.0003300330033002896 +/- 0.0009371135884158906,-0.00037128712871283833 +/- 0.00043070571406397085,-0.0005363036303629775 +/- 0.0017507504268913345,-0.0006188118811880861 +/- 0.000590669185778737,-0.000825082508250774 +/- 0.0007827419950911777,-0.0008250825082507851 +/- 0.0007145424123633989,-0.0008250825082507963 +/- 0.0010272194387779552,-0.0008663366336633338 +/- 0.0013104274071178647,-0.0009488448844884201 +/- 0.0011963696369636876,-0.0011551155115511191 +/- 0.0008809470504976389,-0.0011963696369636679 +/- 0.0010509685810938258,-0.0014438943894389046 +/- 0.000618811881188123,-0.0016501650165016146 +/- 0.0014171257456532765,-0.0016501650165016146 +/- 0.000782741995091178,-0.00235148514851482 +/- 0.0015330779023153538,-0.0024752475247524553 +/- 0.0012237951298837914,-0.0026402640264026056 +/- 0.0004950495049504863,-0.003217821782178165 +/- 0.00168890177314015,-0.0033415841584158003 +/- 0.0012020463930968194,-0.00396039603960392 +/- 0.0011100349873823,-0.004207920792079156 +/- 0.00100714155245326,-0.004414191419141877 +/- 0.0015876139773014495,-0.004496699669966941 +/- 0.0013738305119922812
