,bvp_iqr_5_95,hrv_max,bvp_pct_95,bvp_min,hrv_mean,accx_pct_95,hrv_pct_95,hrv_energy,hrv_min,bvp_std,hrv_sum,hrv_rms,accx_n_sign_changes,bvp_kurtosis,accx_ptp,bvp_n_sign_changes,bvp_rms,bvp_pct_5,accx_svd_entropy,accz_ptp,accy_max,bvp_lineintegral,accz_std,bvp_max,bvp_ptp,bvp_n_below_mean,hrv_svd_entropy,scl_perm_entropy,accz_min,accz_perm_entropy,accx_std,accz_iqr,accy_iqr_5_95,bvp_iqr,hrv_ptp,accx_peaks,accx_iqr,scl_std,bvp_n_above_mean,hrv_entropy,scl_skewness,hrv_std,accx_n_below_mean,accx_min,accx_kurtosis,accx_pct_5,accz_iqr_5_95,accz_rms,hrv_perm_entropy,scr_pct_5,hrv_iqr_5_95,accx_entropy,hrv_kurtosis,bvp_sum,accz_n_below_mean,bvp_mean,scr_max,hrv_n_below_mean,scr_peaks,hrv_n_above_mean,accy_kurtosis,hrv_lineintegral,scl_kurtosis,scr_min,bvp_skewness,accy_n_above_mean,scl_n_above_mean,scl_n_below_mean,scr_svd_entropy,scr_skewness,scr_entropy,bvp_entropy,scr_n_sign_changes,hrv_n_sign_changes,scl_peaks,accx_n_above_mean,hrv_peaks,accy_skewness,scr_n_below_mean,scr_n_above_mean,bvp_energy,scl_ptp,accy_min,accz_entropy,scr_energy,hrv_skewness,accy_n_below_mean,accy_sum,accz_n_sign_changes,accz_n_above_mean,scr_perm_entropy,accz_skewness,accy_ptp,accx_mean,accy_iqr,accy_n_sign_changes,accx_rms,accx_perm_entropy,accy_std,scl_n_sign_changes,scr_iqr,scl_svd_entropy,scr_mean,scr_kurtosis,hrv_iqr,accy_peaks,scl_iqr_5_95,scl_entropy,accx_max,accz_sum,accz_max,accx_iqr_5_95,scr_lineintegral,accx_skewness,accz_pct_5,scl_iqr,accy_energy,scr_std,accy_perm_entropy,accz_svd_entropy,accx_lineintegral,scl_lineintegral,accz_peaks,scr_ptp,hrv_pct_5,accz_kurtosis,accy_pct_5,scr_sum,accy_pct_95,scr_iqr_5_95,bvp_peaks,accx_energy,accy_lineintegral,accz_mean,accz_lineintegral,scl_mean,accx_sum,scr_rms,scr_pct_95,accz_energy,scl_min,bvp_perm_entropy,accy_entropy,scl_max,accy_mean,scl_pct_95,accz_pct_95,scl_energy,scl_rms,accy_rms,accy_svd_entropy,scl_pct_5,bvp_svd_entropy,scl_sum
0,0.009048102668266944 +/- 0.0004210785431074145,-0.0037577324346782736 +/- 0.0009325085403010024,0.00550272366355824 +/- 0.00041537150324814454,0.0044686547871849005 +/- 0.0006071196463031326,0.0070630597359430895 +/- 0.0009399745548314633,-0.006130551195642176 +/- 0.0010878994236288638,-0.004385559966762109 +/- 0.0009543742374911667,0.004302465146339185 +/- 0.0006824750664786535,0.004902594404948712 +/- 0.0008734110823585553,0.002695965284830526 +/- 0.0005994897269226696,0.0019388791432000119 +/- 0.0008451882552928034,0.003333025574739146 +/- 0.0009844475384953358,0.000664758563382839 +/- 0.0010638124436032868,-0.0007293878681562616 +/- 0.0005698190056028169,0.0030929738712953347 +/- 0.0004432685397159432,0.002926784230449608 +/- 0.0006289805680085615,0.0022989566983657615 +/- 0.0009125496418104586,0.006121318437817313 +/- 0.00036243719742205967,0.0006278275320838022 +/- 0.0009221671859797767,-0.0009417412981257867 +/- 0.0008224931197976431,0.0010986981811466623 +/- 0.0010293179305361521,0.006952266642045934 +/- 0.0010830697883492141,-0.000609362016434345 +/- 0.0007307306412117071,-0.003083741113470617 +/- 0.0006000582331925762,0.00030468100821713363 +/- 0.0007834798826914138,-0.0035546117625334882 +/- 0.0005589441738589537,0.0006001292586095275 +/- 0.0005010419555429675,0.0001384913673714183 +/- 0.0006386639684432106,0.001449542978487639 +/- 0.0011171636967962197,-0.00010156033607241488 +/- 0.000551575183500859,0.000950974055950482 +/- 0.0007985668383775468,-0.0014772412519620248 +/- 0.0005023163330711848,-0.0025944049487582332 +/- 0.0007216332020928489,0.007469301080232638 +/- 0.00132092985855078,-0.0002954482503924161 +/- 0.0007961614306088305,0.0010525343920228635 +/- 0.0004393085496582011,-0.004210137568091632 +/- 0.0010073442302270153,-0.00023081894561909343 +/- 0.0012361211189175427,-0.0011725602437448802 +/- 0.0003874459469736241,-0.0035453790047087264 +/- 0.00043344823540969577,-0.0005908965007848322 +/- 0.00035805963308406,-0.0017449912288801106 +/- 0.0008293565938618652,0.0012925860954666746 +/- 0.00041083178767032177,-0.0007570861416305585 +/- 0.0006744338424060619,-0.00021235342996955842 +/- 0.0006934409650309564,0.004514818576308699 +/- 0.0012279567906933607,-0.0037854307081525707 +/- 0.0006261961022182255,-0.0023358877296648984 +/- 0.0009352469228804252,-0.0005908965007848432 +/- 0.0001901141194901445,0.0006185947742590514 +/- 0.00027713657131941933,0.001403379189363807 +/- 0.0008892253071985574,0.0005539654694857066 +/- 0.0006645020483961425,0.00013849136737142942 +/- 0.00015586689147939795,-8.309482042285765e-05 +/- 0.00012692943481550255,0.00039700858646476436 +/- 0.0005288524971514811,0.0001661896408457153 +/- 0.00015338609293542258,0.0008771119933523753 +/- 0.0007548873538376325,-0.00012002585172190549 +/- 0.00016018236148921538,2.7698273474285885e-05 +/- 4.230981160516752e-05,-0.00011079309389714354 +/- 0.00015884637184087068,0.0004985689225371459 +/- 0.0005354999538361937,0.0012925860954666746 +/- 0.0006356537523057135,-0.00019388791432000118 +/- 0.0001200258517219055,0.00011079309389714354 +/- 0.00011531710827067119,-0.0009232757824762739 +/- 0.0007866829804871662,-0.0008032499307543794 +/- 0.0002891784648392047,-0.0002954482503924161 +/- 0.00031391376604195044,-0.0005447327116610112 +/- 0.0002690204465762271,0.00023081894561903792 +/- 0.0005987071493628788,0.0005078016803619079 +/- 0.0004993377262668093,4.6163789123809806e-05 +/- 0.00010322537057980418,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001181793001569531 +/- 0.0003323792816914306,1.846551564952392e-05 +/- 0.00010767153346588707,0.0003323792816914306 +/- 0.00047653911552261204,-0.00021235342996955842 +/- 0.00036711098425025744,-0.00023081894561907123 +/- 0.0004889876346363529,0.0026313359800571924 +/- 0.0008281222785150646,-0.001911180869725837 +/- 0.0007791156661356885,-0.0006462930477333928 +/- 0.0008237358701208037,-0.0010248361185486664 +/- 0.0005484755512982953,0.0032499307543162994 +/- 0.0004500436748944534,-0.00012002585172190549 +/- 0.0003172900060463306,-1.846551564952392e-05 +/- 0.00024357688040388693,0.0008217154464038035 +/- 0.001051440470654722,0.00098790508724953 +/- 0.0007007778749568948,0.001652663650632391 +/- 0.00045503541797991734,-0.0005816637429600702 +/- 0.0002613049893470009,0.0025205428861600375 +/- 0.00045051695683708936,-0.0005724309851353083 +/- 0.0005002757708113669,0.006222878773889729 +/- 0.0014064130015200465,0.0011633274859200072 +/- 0.0003986156983643655,-0.0010986981811467623 +/- 0.0006130579005090636,0.004764103037577294 +/- 0.0010422798110364692,0.006499861508632565 +/- 0.0008321783280763674,0.0009048102668266722 +/- 0.0004326608628514304,0.0 +/- 4.129014823192167e-05,0.008032499307543128 +/- 0.0009306326779321392,-0.004782568553226907 +/- 0.0005836388377538274,0.0023358877296648095 +/- 0.001053546269424034,0.00022158618779428708 +/- 0.00033083691011297835,-0.0017265257132305979 +/- 0.0005883665023120418,-0.0011079309389715353 +/- 0.00042107854310743394,-0.001431077462838193 +/- 0.0010824399592411552,-0.002880620441325843 +/- 0.0006706313284954039,-0.0006462930477334039 +/- 0.0010543146467451101,-0.0020496722370972552 +/- 0.0007041150757986419,-0.001421844705013453 +/- 0.000759334694670905,-0.0037669651925030133 +/- 0.00028246807387646405,0.004256301357215375 +/- 0.0006415936350509143,-0.0001938879143200234 +/- 0.0003365843621744816,-0.00032314652386671304 +/- 0.0008424101002167402,-0.0057335426091774 +/- 0.0009572281804658746,-0.0012464223063429537 +/- 0.000839368898592341,0.0012741205798171506 +/- 0.0004704178451798205,0.0011171636967961974 +/- 0.00047876990720944535,0.0005631982273104797 +/- 0.0003586543181526066,0.0018465515649523923 +/- 0.0005795348472523207,0.003037577324346741 +/- 0.0007356717980560227,-2.7698273474308088e-05 +/- 0.0007317215419102564,0.0013479826424152464 +/- 0.000303980752158689,0.007358507986335472 +/- 0.0008661586655245788,-0.0017911550180039315 +/- 0.0005176935008355918,-0.0008955775090019769 +/- 0.0009470217522267016,-7.3862062598129e-05 +/- 0.0005070457101928416,-0.0023081894561906013 +/- 0.0004797481693940048,0.0014772412519619138 +/- 0.0006982797673783928,0.0033237928169143837 +/- 0.00047796802162479603,0.0070076631889945395 +/- 0.00046978318652788655,0.0002123534299695029 +/- 0.000547853520419068,-0.0012094912750438946 +/- 0.0008675353945175593,0.0027513618317790865 +/- 0.00035471097243651954,0.005142646108392534 +/- 0.0009806301546194775,-0.0018003877758286714 +/- 0.0016727606806383004,0.002732896316129585 +/- 0.0006660396564258859,-0.001874249838426789 +/- 0.00037628444044528073,-0.001181793001569631 +/- 0.0004326608628514512,-0.004385559966762121 +/- 0.0010641729697369133,0.0014495429784876167 +/- 0.0009858320131721835,0.0007293878681561949 +/- 0.00034161203951619255,0.009029637152617443 +/- 0.0008235288753015616,0.0025020773705105247 +/- 0.0010754874957716028,0.005013387498845867 +/- 0.0014545916207017169,-0.0013387498845905954 +/- 0.000548164624089998,0.009186594035638396 +/- 0.0011422156626316603,0.0074139045332840435 +/- 0.0010656138545141497,0.0002862154925675875 +/- 0.0008303837884515862,-0.0012464223063429647 +/- 0.0006127797435525796,0.0004893361647123617 +/- 0.0008661586655245699,0.008346413073585034 +/- 0.0005768811504685738,0.0038315944972762916 +/- 0.001189020061136908
