,hrv_rms,bvp_std,hrv_pct_5,bvp_n_above_mean,hrv_pct_95,accz_energy,bvp_n_sign_changes,bvp_n_below_mean,scl_perm_entropy,accz_lineintegral,hrv_n_below_mean,accy_perm_entropy,hrv_n_above_mean,accy_energy,bvp_rms,accy_std,scl_min,accy_svd_entropy,scl_max,accz_sum,accy_sum,accy_mean,bvp_pct_5,bvp_ptp,accx_pct_95,accy_rms,accz_pct_95,accx_pct_5,accy_peaks,accz_ptp,accy_ptp,accx_n_sign_changes,accx_perm_entropy,accx_std,hrv_sum,hrv_mean,accz_peaks,accx_sum,scl_mean,hrv_lineintegral,accz_iqr_5_95,accz_mean,accy_n_below_mean,accx_min,accz_std,accz_svd_entropy,bvp_energy,scr_svd_entropy,accx_entropy,bvp_max,hrv_svd_entropy,accx_mean,hrv_std,accy_lineintegral,accy_pct_5,scr_rms,hrv_entropy,accy_n_above_mean,accz_n_above_mean,hrv_perm_entropy,accy_n_sign_changes,scr_n_sign_changes,scl_lineintegral,scr_perm_entropy,scl_entropy,scr_kurtosis,hrv_iqr_5_95,accx_n_below_mean,scl_iqr_5_95,accx_peaks,bvp_kurtosis,accz_skewness,bvp_pct_95,bvp_skewness,accy_min,accx_n_above_mean,scr_n_below_mean,scl_svd_entropy,scl_n_below_mean,bvp_iqr_5_95,accz_iqr,scr_skewness,scl_n_above_mean,accz_min,accz_n_below_mean,accz_n_sign_changes,scl_kurtosis,scr_entropy,hrv_iqr,hrv_kurtosis,scl_std,scr_peaks,scr_energy,accz_entropy,scr_max,scl_skewness,scr_ptp,scr_pct_95,accx_skewness,hrv_skewness,scl_rms,accx_kurtosis,accy_kurtosis,bvp_entropy,hrv_n_sign_changes,accz_perm_entropy,scr_pct_5,bvp_mean,accx_iqr,scr_min,bvp_sum,scr_n_above_mean,hrv_peaks,bvp_lineintegral,scr_iqr,scl_peaks,scl_iqr,accy_skewness,scr_sum,hrv_ptp,accz_max,accz_pct_5,scr_mean,accx_iqr_5_95,bvp_perm_entropy,scl_n_sign_changes,bvp_min,accx_lineintegral,scr_iqr_5_95,accz_kurtosis,scl_energy,accx_rms,scl_sum,scl_ptp,accx_ptp,accy_iqr,scr_std,accy_entropy,accx_energy,accz_rms,scr_lineintegral,accy_pct_95,bvp_svd_entropy,bvp_peaks,accy_iqr_5_95,accx_svd_entropy,accx_max,accy_max,hrv_energy,scl_pct_95,bvp_iqr,hrv_min,hrv_max,scl_pct_5
0,-0.0863957597173145 +/- 0.004660808127130239,-0.062141735374950914 +/- 0.003854231172613521,0.0035433843737730565 +/- 0.0012049063138741473,-0.07718884962701218 +/- 0.003048552629415659,0.002934825284648601 +/- 0.0012434692564441715,-0.06131723596387908 +/- 0.00532900434477266,0.01903219473890851 +/- 0.0009531118772822826,-0.07984884177463683 +/- 0.0027991301985863994,0.006723596387907327 +/- 0.0019099853858898551,0.00202198665096191 +/- 0.0013074853400350875,-0.030467216332940722 +/- 0.0027438406297065096,-0.013859442481350615 +/- 0.0015058350145869764,-0.012416568511974879 +/- 0.002043527880719057,-0.05254220651747153 +/- 0.0035141710073564782,-0.09309972516686298 +/- 0.0037820137636966067,-0.026992540243423645 +/- 0.002303186823249041,-0.1275716529250098 +/- 0.0029577153785836107,0.024931291715744004 +/- 0.0030122457948003273,-0.09427758146839418 +/- 0.003046671670122471,0.0026109148017275097 +/- 0.0015105621203934515,0.021878680800942275 +/- 0.0021304090896856155,0.022811150372987817 +/- 0.0017793905290341022,-0.03587553985080487 +/- 0.003211998872930485,0.0017667844522968102 +/- 0.0009486030175382461,-0.0241558696505693 +/- 0.0017334518743927457,-0.044061641146446805 +/- 0.0028557617980644076,0.0015802905378877019 +/- 0.0008252585919065633,0.013034943070278754 +/- 0.0012083795364359888,0.011268158617981933 +/- 0.001387978144822427,-0.004603455045151156 +/- 0.0013332066742374569,-0.0033667059285433843 +/- 0.0016698129711073962,4.907734589712498e-05 +/- 0.0005272104044756878,-0.009098939929328632 +/- 0.0013685805507758332,-0.014507263447192786 +/- 0.0014968510043744212,-0.05920691009030232 +/- 0.003955232184844359,-0.05932469572045544 +/- 0.004051589794785332,0.0035728307813113424 +/- 0.0011532236468570468,0.013506085590891236 +/- 0.0010736167187966438,-0.013290145268943853 +/- 0.0022835262397067533,-0.015567334118570881 +/- 0.002529345660805583,-0.027306635257165295 +/- 0.002590540160496719,0.0014232430310168853 +/- 0.0008400688441609601,0.0029839026305457372 +/- 0.0011615478753425185,0.007341970946211224 +/- 0.0016037407354142163,0.0024636827640361126 +/- 0.0021081333740793373,0.00047114252061248305 +/- 0.0005227140540123398,-0.026629367883784855 +/- 0.0030345678244232195,-0.001609736945425999 +/- 0.002626147076276507,-0.005840204161758927 +/- 0.0010781389269644815,-0.003268551236749123 +/- 0.0023331310363819803,-0.015528072241853158 +/- 0.0011653570537617486,-0.0039556340793089895 +/- 0.0009374158482611489,0.015528072241853152 +/- 0.0018945635440038957,0.002974087161366307 +/- 0.0009187300125144261,-0.03542402826855124 +/- 0.0013324838338708016,-0.03194935217903417 +/- 0.003222778930218382,0.0072928936003140935 +/- 0.0011328684391679147,-0.005202198665096197 +/- 0.001624156167402667,0.0014821358460934465 +/- 0.0017105127254602992,-0.002188849627012185 +/- 0.0021930710497455566,0.0002650176678445082 +/- 0.0007926257256859964,0.0006183745583038857 +/- 0.0009776621199274293,-0.0149882214369847 +/- 0.0028981575225031364,0.0024146054181389876 +/- 0.0003955524475777438,-0.010453474676089525 +/- 0.002316637878154434,0.00116804083235178 +/- 0.000529398765612948,-0.024234393404004705 +/- 0.002742874862674467,-0.014193168433451125 +/- 0.0015150201320435557,-0.016185708676874765 +/- 0.0029444607980609236,0.002974087161366312 +/- 0.0005176206075160927,-0.0007263447192775829 +/- 0.000475214701095813,-0.00021594032194739986 +/- 0.00012259517075772808,0.005369061641146445 +/- 0.001542653296492264,0.0031802120141342705 +/- 0.0006349023018765701,0.004259913623871214 +/- 0.0004832561297640889,0.01084609344326658 +/- 0.0011788783028527997,0.0008048684727129885 +/- 0.0006478209658421658,9.815469179426106e-05 +/- 6.207847782035138e-05,-0.0006085590891244608 +/- 0.0004884120653562938,0.0074106792304672155 +/- 0.0019084715266935897,-0.0032587357675697036 +/- 0.0014411034277371656,-0.0009521005104044078 +/- 0.0007010334250360864,-0.0025029446407538237 +/- 0.0009768734440947834,0.00026501766784452484 +/- 0.0004368710852820516,0.001266195524146052 +/- 0.0007882377900633672,-0.001168040832351791 +/- 0.0006383074396501453,0.001599921476246563 +/- 0.0006239581890582303,0.0002748331370239443 +/- 0.0007102494116657,-0.013996859049862581 +/- 0.0021514469552695544,0.00021594032194738877 +/- 0.00042964406415859914,-0.011935610522182966 +/- 0.0028333232070534634,-0.0026501766784452372 +/- 0.0011353744594363002,-0.00913820180604633 +/- 0.0020925374039578847,0.0008637612877895551 +/- 0.0006220251086672377,-0.024842952493129178 +/- 0.002964677933769663,0.001560659599528852 +/- 0.0005629152319960603,-0.022899489595602666 +/- 0.002974281520741851,0.0015704750687082825 +/- 0.0012220160579101658,-5.889281507656108e-05 +/- 0.00014019294127488229,0.0029250098154691762 +/- 0.0009089781627632643,-0.004466038476639183 +/- 0.0024127892723364375,-5.551115123125783e-18 +/- 9.815469179426106e-05,-0.0007361601884570245 +/- 0.00025311733329853604,0.0 +/- 0.0,0.0 +/- 0.0,0.01676482135846093 +/- 0.0020885510222810105,-0.0013152728700431882 +/- 0.0007915918788243496,-5.889281507656108e-05 +/- 8.996026099245922e-05,0.00023557126030623876 +/- 0.0004608046562350038,-5.889281507656108e-05 +/- 0.0002885146929073239,-2.944640753828054e-05 +/- 9.864424441617613e-05,4.907734589713608e-05 +/- 0.00023740452733506025,-0.0002944640753828054 +/- 0.0003072727884275357,-0.026972909305064803 +/- 0.0027033733781078855,-0.006389870435806827 +/- 0.0022781405820208257,8.833922261482497e-05 +/- 0.000623031058993264,-0.0026992540243423735 +/- 0.001318528455667737,-0.002041617589320782 +/- 0.00047236786083690194,-0.021800157047506874 +/- 0.003052105897120851,0.005123674911660775 +/- 0.0015617395448134254,0.00016686297605024713 +/- 0.0003074295202859457,0.0005398508048684747 +/- 0.0006288797989651109,-0.033725952100510416 +/- 0.003293144764694491,0.00937377306635257 +/- 0.0015327539488291582,-0.001531213191990588 +/- 0.000512288510039259,-0.00398508048684727 +/- 0.001253308967374354,-0.004456223007459759 +/- 0.002135716178870693,0.0027287004318806317 +/- 0.0008162788726459306,-6.870828425599718e-05 +/- 0.0012737816894625117,4.907734589713608e-05 +/- 0.0008503278669243755,-0.0022281115037298903 +/- 0.0021926316974193024,0.007086768747546118 +/- 0.0008079747007167999,-0.012563800549666288 +/- 0.0022567042308022874,0.00019630938358853323 +/- 0.0012887826903941856,0.0025814683941892346 +/- 0.001260093709107993,0.0028170396544954846 +/- 0.0005063298145476594,-0.035443659206910096 +/- 0.0035260493432039642,0.004868472712995675 +/- 0.001370093241964206,-0.12416568511974871 +/- 0.0041166503681803685,0.0008833922261484106 +/- 0.0021908514194887018,-0.033166470357283075 +/- 0.003452883398564753,-0.043600314095013755 +/- 0.0027542143552878764,-0.005712603062426385 +/- 0.0022625880697642554,-0.0010011778563015327 +/- 0.0013578026278594849,0.001972909305064774 +/- 0.0017500461313814154,0.008333333333333326 +/- 0.0019065522461039434,0.007813113466823712 +/- 0.0011363922762784705,-0.0023066352571652904 +/- 0.0007374677564295966,-0.0473596387907342 +/- 0.004520287320181732,0.009844915586965042 +/- 0.001938921655306959,0.01683352964271692 +/- 0.0017826632352962676,0.016931684334511178 +/- 0.002738586261942398,0.00711621515508441 +/- 0.0013757422668309552,0.0007263447192775774 +/- 0.0031757859140316784
