,accx_pct_95,hrv_min,scl_std,bvp_std,accy_max,accx_mean,accy_n_sign_changes,bvp_n_sign_changes,scl_sum,bvp_min,bvp_ptp,accx_pct_5,hrv_sum,scl_pct_95,hrv_lineintegral,accz_iqr_5_95,bvp_pct_5,hrv_ptp,accz_max,accx_energy,hrv_max,accz_pct_95,scl_energy,accx_perm_entropy,bvp_kurtosis,accx_rms,accy_svd_entropy,hrv_entropy,scr_lineintegral,accy_min,bvp_svd_entropy,accx_sum,accz_n_above_mean,scr_svd_entropy,hrv_svd_entropy,scr_rms,accy_sum,bvp_n_below_mean,scl_iqr_5_95,accy_iqr,accz_lineintegral,accz_perm_entropy,hrv_kurtosis,scl_lineintegral,accx_lineintegral,accx_svd_entropy,scr_max,accz_n_below_mean,hrv_iqr_5_95,scl_entropy,hrv_pct_95,hrv_std,accy_kurtosis,accx_n_above_mean,accy_entropy,scl_mean,accz_rms,scr_peaks,scl_min,hrv_rms,accy_mean,hrv_energy,accz_kurtosis,scr_min,scr_std,scl_kurtosis,hrv_n_above_mean,hrv_n_sign_changes,hrv_perm_entropy,scr_kurtosis,scr_energy,scl_ptp,bvp_entropy,hrv_n_below_mean,scr_iqr_5_95,scr_pct_5,scr_pct_95,scr_n_sign_changes,scr_entropy,scr_n_below_mean,scr_n_above_mean,scr_skewness,scl_n_below_mean,scl_n_sign_changes,scl_n_above_mean,accx_n_below_mean,accy_n_below_mean,accz_mean,scr_perm_entropy,bvp_rms,scl_peaks,scr_mean,scl_iqr,accy_std,hrv_peaks,scl_skewness,scr_sum,accz_svd_entropy,accz_iqr,accy_ptp,hrv_skewness,accy_skewness,accx_kurtosis,accz_n_sign_changes,accy_iqr_5_95,accz_skewness,accx_iqr,accy_perm_entropy,accz_peaks,accz_pct_5,accx_min,accz_std,bvp_n_above_mean,accx_peaks,accz_entropy,accz_min,accx_std,bvp_skewness,bvp_sum,accx_entropy,accy_pct_5,accz_sum,accy_n_above_mean,accz_ptp,accx_iqr_5_95,scl_svd_entropy,scl_pct_5,accy_energy,bvp_mean,hrv_pct_5,scl_perm_entropy,accx_ptp,scr_iqr,hrv_iqr,bvp_max,accy_lineintegral,hrv_mean,accx_skewness,accx_max,scr_ptp,bvp_iqr_5_95,accx_n_sign_changes,scl_rms,accy_peaks,accy_pct_95,bvp_peaks,bvp_energy,bvp_pct_95,scl_max,bvp_perm_entropy,accz_energy,bvp_iqr,accy_rms,bvp_lineintegral
0,0.01867883784844914 +/- 0.0034382314994749223,0.002709069493521776 +/- 0.001465236196068885,0.0 +/- 0.0,-0.00015704750687082215 +/- 4.80857821511847e-05,-0.006576364350215946 +/- 0.0007239532357513,-0.0012269336474283632 +/- 0.0004873259358973927,0.006880643894778149 +/- 0.0007124840771087176,-0.009393404004711425 +/- 0.0006541109965271342,-0.0015213977228111576 +/- 0.0003350225395735591,-0.008647428347075003 +/- 0.0013667490132906023,-0.007440125638005513 +/- 0.0009665122595281677,-0.010345504515115834 +/- 0.0015035299677162663,0.00043188064389477755 +/- 0.0003703958041639765,-0.041077738515901074 +/- 0.0010155572233741283,0.0026992540243423457 +/- 0.0005925975205388085,0.0 +/- 0.0,0.0003631723596387859 +/- 0.0003513060496304033,-0.0005692972124067608 +/- 0.00033082645359938846,-0.00043188064389478866 +/- 0.00048125836953794466,-0.0005496662740478997 +/- 0.00014019294127489164,0.003896741264232417 +/- 0.0012196880679553974,0.022153513937966218 +/- 0.001126899649273621,0.01564585787200627 +/- 0.0013141003510938074,-0.0041224970553592755 +/- 0.0006982104139685298,-0.0032096584216725677 +/- 0.0008201057987948363,-0.004377699254024347 +/- 0.0006349023018765452,-0.010080486847271308 +/- 0.0008790737704184256,6.870828425598052e-05 +/- 0.00010797016097369665,-0.000382803297997647 +/- 0.00010247650676197391,0.009570082449941087 +/- 0.0006704044490196037,-0.01404593639575974 +/- 0.0009398792249333721,-0.0019042010208088044 +/- 0.0003140950137416561,0.0006085590891244719 +/- 0.00019532537045672868,0.0 +/- 0.0,5.889281507656108e-05 +/- 7.852375343540552e-05,0.0 +/- 0.0,0.002316450726344688 +/- 0.0007643471666247361,-0.00035335689045937755 +/- 0.00014019294127486987,0.0 +/- 0.0,-0.0002748331370239554 +/- 0.00017992052198491482,0.0003631723596387748 +/- 0.00032271853597906717,-0.005810757754220653 +/- 0.0008554675527876286,-0.0003239104829210637 +/- 0.0004000330559936066,0.0003337259521005276 +/- 6.510845681893746e-05,-0.0004515115822536275 +/- 0.00021143167676224655,-0.0007754220651747356 +/- 0.00020798606301941522,0.0 +/- 0.0,0.00026501766784452484 +/- 0.00017585858723174626,0.0 +/- 0.0,0.02308598351001177 +/- 0.0011155141456753326,-0.0010404397330192384 +/- 0.0006318601075552163,0.0 +/- 0.0,-0.0009717314487632578 +/- 0.00032687133500875723,-0.004603455045151172 +/- 0.0007721849004796646,0.0 +/- 0.0,-0.01996466431095407 +/- 0.0008944472516603445,-8.833922261484162e-05 +/- 0.00010247650676197391,0.0 +/- 0.0,-0.023763250883392227 +/- 0.0012247330087900529,-0.004151943462897545 +/- 0.0008118407727425061,-0.004829210836277964 +/- 0.0014344024548199124,5.889281507656108e-05 +/- 7.852375343540552e-05,-0.007135846093443277 +/- 0.0009597601700761472,0.0 +/- 0.0,-0.009226541028661184 +/- 0.0008200470582726824,0.0 +/- 0.0,-0.0001472320376914138 +/- 0.00010057862942637533,0.0 +/- 0.0,0.0 +/- 0.0,-0.00013741656851197216 +/- 0.00013314350182813843,0.0 +/- 0.0,0.005290537887711044 +/- 0.0003468904013952133,0.0 +/- 0.0,-0.0001276010993325527 +/- 6.28496686045383e-05,0.0 +/- 0.0,0.0005398508048684913 +/- 0.0001769508870957833,-0.003965449548488442 +/- 0.0003856867433134694,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00011778563015313326 +/- 5.889281507653888e-05,0.00017667844522968325 +/- 0.0001302169136378314,-9.815469179430546e-06 +/- 8.153341051159467e-05,0.0016195524146053852 +/- 0.0003407254604968625,0.0012858264625048798 +/- 9.259895104099206e-05,0.00015704750687081103 +/- 8.996026099244711e-05,-3.9261876717722186e-05 +/- 6.510845681893747e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0038084020416175868 +/- 0.0011785104844761498,-0.0008146839418924246 +/- 0.00027077177511058417,0.0 +/- 0.0,0.0003239104829210748 +/- 0.00021074706079293309,0.0 +/- 0.0,-0.002139772281115038 +/- 0.0015381187844482813,0.0 +/- 0.0,-0.0031311346682371564 +/- 0.000523910724188554,-2.9446407538302742e-05 +/- 8.833922261484656e-05,0.00015704750687083323 +/- 0.0001401929412748963,-0.0024734982332155764 +/- 0.0008349497572884472,0.0066548881036513465 +/- 0.0008314809024164555,0.001541028661169963 +/- 0.0006628894387476686,0.0011876717707106077 +/- 0.0002650176678445154,0.00028464860620337485 +/- 0.00017803648554394542,-0.0023458971338830127 +/- 0.0004443058617101099,-0.0010208087946603993 +/- 0.0007321576835089077,0.000922654102866105 +/- 0.0005197566664654088,0.002110325873576735 +/- 0.0005744356061405482,-0.006576364350215936 +/- 0.0009383917081050031,0.004230467216332934 +/- 0.0005912954645398036,-0.006164114644680019 +/- 0.00036673619340927795,-0.0006380054966627525 +/- 0.00015363639421375102,0.0012269336474283298 +/- 0.00040051444372011554,0.0 +/- 0.0,-0.0002748331370239332 +/- 0.000561801649833317,6.870828425599162e-05 +/- 0.0001702920256468186,-0.002483313702394996 +/- 0.00045839397050786057,0.03506085590891244 +/- 0.002557979817331837,0.009776207302709056 +/- 0.0007964453386376349,0.0 +/- 0.0,0.0004220651747153692 +/- 0.0002240422499119399,-0.0013152728700431937 +/- 0.0013000958531447704,0.004328621908127217 +/- 0.0003384558235093744,0.004731056144483703 +/- 0.0011907098691888974,0.025824499411071844 +/- 0.0008345458005103962,0.0 +/- 0.0,3.9261876717699987e-05 +/- 0.000249088683558088,0.00021594032194739433 +/- 0.0001744835967278294,0.0036317235963878812 +/- 0.0011078877942302763,0.0008833922261484051 +/- 0.00021051836071384462,0.004436592069100886 +/- 0.0006965526108837916,0.010502552021986623 +/- 0.002596186959263715,0.0010208087946603662 +/- 0.00029183487921708443,-0.00039261876717706646 +/- 0.0001388116963459873,0.0010502552021986577 +/- 0.0004646564734410995,0.001953278366705902 +/- 0.0008471494843864609,0.00022575579112681375 +/- 0.0001585737575716892,0.006733411857086746 +/- 0.0005066151511803698,0.0014625049077345742 +/- 0.0010023800106889772,0.006075775422065155 +/- 0.0018386393877439853,-0.008117393011385976 +/- 0.0005757757901869917,-0.010973694542599133 +/- 0.0008291602701980025,0.004299175500588925 +/- 0.0009940313232172885,0.0 +/- 0.0,0.0005987436199450302 +/- 0.00024222541576860595,-0.016627404789948987 +/- 0.0024723294488412533,0.000461327051433047 +/- 0.0011053194569566219,-0.005565371024734989 +/- 0.0006083215717450541,0.005771495877502952 +/- 0.0009100374547702648,0.007400863761287768 +/- 0.0006688937980919212,0.004809579897919103 +/- 0.002009655891962249
