,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_min,bvp_skewness,bvp_pct_5,bvp_entropy,bvp_pct_95,bvp_mean,bvp_sum,bvp_iqr,bvp_std,bvp_kurtosis,bvp_rms,bvp_ptp,bvp_max,bvp_lineintegral,bvp_iqr_5_95,bvp_energy,bvp_n_sign_changes,bvp_perm_entropy,bvp_svd_entropy
0,0.010258780036968607 +/- 0.003056901184573243,0.03484288354898339 +/- 0.003229464918605572,0.034796672828096155 +/- 0.0021973185633953098,0.009103512014787485 +/- 0.002392715982624683,0.012800369685767143 +/- 0.002788387216551873,0.007393715341959361 +/- 0.0017041671824940586,0.0 +/- 0.0,-0.012754158964879792 +/- 0.0025411695166113594,0.001340110905730152 +/- 0.0007291928760656056,0.0018484288354898904 +/- 0.0006199818791589227,-0.02250462107208868 +/- 0.0021080396909347637,-0.004112754158964849 +/- 0.001806951459890663,0.008179297597042579 +/- 0.0025230376515191642,0.0011552680221811884 +/- 0.0012947251133199633,-0.0023567467652494956 +/- 0.002091769001433696,0.01201478743068397 +/- 0.0037712025440116794,0.007208872458410398 +/- 0.001603452086219719,-0.005221811460258729 +/- 0.00208768151535612,0.003234750462107261 +/- 0.0015738804404737833,-0.0018022181146025496 +/- 0.0021422046185765858,-0.0344269870609981 +/- 0.005016577627543462,0.018530499075785613 +/- 0.001795094694968113
