,bvp_rms,bvp_lineintegral,bvp_std,bvp_pct_5,bvp_iqr_5_95,bvp_skewness,bvp_kurtosis,bvp_pct_95,bvp_sum,bvp_mean,bvp_peaks,bvp_entropy,bvp_max,bvp_n_sign_changes,bvp_min,bvp_ptp,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy,bvp_svd_entropy,bvp_energy,bvp_iqr
0,0.5029676258992806 +/- 0.004930485669738413,0.20881294964028774 +/- 0.007050038533280448,0.19824640287769787 +/- 0.004098638324000698,0.12243705035971224 +/- 0.006444303836591319,0.08120503597122304 +/- 0.004199746197422883,0.02495503597122306 +/- 0.004868796723855166,0.0021582733812949726 +/- 0.00033647998082499863,0.02823741007194246 +/- 0.00392399716353803,-0.003911870503597104 +/- 0.0011204978232353545,-0.003911870503597104 +/- 0.0011204978232353545,0.03385791366906475 +/- 0.0039815387243278665,0.0 +/- 0.0,0.007104316546762612 +/- 0.002994752842688256,0.030845323741007225 +/- 0.00403775976989994,0.017131294964028786 +/- 0.004480412213492824,0.011106115107913673 +/- 0.004101596917978858,0.05620503597122304 +/- 0.005910675080990969,0.05620503597122304 +/- 0.005910675080990969,0.028057553956834534 +/- 0.004767883504248752,0.019514388489208657 +/- 0.0045907370568705865,0.009352517985611531 +/- 0.003975186349874169,0.0046762589928057595 +/- 0.005631105109515567
