,bvp_rms,bvp_lineintegral,bvp_std,bvp_pct_5,bvp_iqr_5_95,bvp_skewness,bvp_kurtosis,bvp_pct_95,bvp_sum,bvp_mean,bvp_peaks,bvp_entropy,bvp_max,bvp_n_sign_changes,bvp_min,bvp_ptp,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy,bvp_svd_entropy,bvp_energy,bvp_iqr
0,0.41484962406015036 +/- 0.006490408522789301,0.08792293233082707 +/- 0.005376276673290803,0.15404135338345867 +/- 0.005909853354234022,0.012171052631578938 +/- 0.0038662562353527553,0.0032424812030075302 +/- 0.003155502248909694,-0.024013157894736837 +/- 0.0032520019317285875,-0.011184210526315774 +/- 0.002563567988155241,-0.0008928571428571397 +/- 0.003004947796757168,-0.0012218045112782016 +/- 0.001518373535846179,-0.0011748120300752007 +/- 0.0015044934768404115,-0.02476503759398495 +/- 0.005254129272627137,0.0 +/- 0.0,0.0020676691729323406 +/- 0.0033175493599103037,0.043233082706766957 +/- 0.002048354766701437,0.03256578947368423 +/- 0.0032424812030075177,0.014990601503759405 +/- 0.003305880138526601,0.008552631578947378 +/- 0.0035714285714285674,0.008552631578947378 +/- 0.0035714285714285674,0.03444548872180453 +/- 0.0030093538809371025,-0.014520676691729306 +/- 0.00279160653012766,-0.009351503759398482 +/- 0.002287235624743988,0.0306390977443609 +/- 0.0038049403157889403
