,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_min,bvp_skewness,bvp_pct_5,bvp_entropy,bvp_pct_95,bvp_mean,bvp_sum,bvp_iqr,bvp_std,bvp_kurtosis,bvp_rms,bvp_ptp,bvp_max,bvp_lineintegral,bvp_iqr_5_95,bvp_energy,bvp_n_sign_changes,bvp_perm_entropy,bvp_svd_entropy
0,0.008726084927671485 +/- 0.0018554265377574459,0.007092860475968266 +/- 0.005622135504182558,-0.0021465235650956595 +/- 0.004596774747932709,0.0065795613625758255 +/- 0.0020811108838989967,-0.013112459169388701 +/- 0.0024994422288086,-0.0010265982267848805 +/- 0.0013329777748096775,0.0 +/- 0.0,-0.0034997666822211837 +/- 0.0012906501806756252,-0.00041997200186654203 +/- 0.0005299961125338564,-0.00023331777881474558 +/- 0.0005994042267225909,-0.003919738684087726 +/- 0.0015920412607775992,0.0034997666822211837 +/- 0.0018926084732312867,-0.0013065795613625753 +/- 0.0016668755109185015,-0.00023331777881474558 +/- 0.0015651432413670942,-0.003219785347643489 +/- 0.0020600783998734585,-0.00018665422305179645 +/- 0.0023994325958343323,-0.002519832011199252 +/- 0.0016191648691458204,-0.0006066262249183385 +/- 0.0011997162979171662,0.004106392907139522 +/- 0.0017805678047913115,-0.0030331311245916925 +/- 0.0024448318987269676,0.023518432104526355 +/- 0.0031386228130285076,-0.03635090993933747 +/- 0.005423622200973544
