,bvp_peaks,bvp_n_below_mean,bvp_iqr_5_95,bvp_max,bvp_std,bvp_pct_5,bvp_pct_95,bvp_lineintegral,bvp_n_above_mean,bvp_min,bvp_mean,bvp_rms,bvp_entropy,bvp_sum,bvp_skewness,bvp_kurtosis,bvp_energy,bvp_n_sign_changes,bvp_perm_entropy,bvp_ptp,bvp_iqr,bvp_svd_entropy
0,-0.004713019132057861 +/- 0.006551038076887713,0.00905272981801213 +/- 0.0011468227463783949,0.0020998600093327102 +/- 0.0016857108603069,0.007232851143257113 +/- 0.0030617124969340628,0.009286047596826875 +/- 0.0016622970723804823,0.0017732151189920665 +/- 0.0012310691514953722,0.010685954269715348 +/- 0.0024731684554363032,-0.002893140457302845 +/- 0.000829509511648678,0.15711619225384976 +/- 0.005308376862562993,0.008259449370041994 +/- 0.0022090154696303536,0.0002799813345776947 +/- 0.00030953101169905724,0.00849276714885674 +/- 0.0031079469538677937,0.0 +/- 0.0,0.0008399440037330841 +/- 0.0013652579410478572,-0.0037797480167988786 +/- 0.0027084968475840306,0.024451703219785337 +/- 0.0023628537379696045,0.0076061595893607056 +/- 0.0019017903753910242,0.030984601026598214 +/- 0.003518073135785489,-0.001959869342043863 +/- 0.0069864553512693954,0.013112459169388701 +/- 0.0014222819089247003,-0.0009332711152589823 +/- 0.0019126366338701995,-0.010639290713952398 +/- 0.0053522915385682355
